Year,Plot,E_Code,Sp_1,Sp_2,Sp_3,FF_Thickness1,FF_Thickness2,FF_Thickness3,FF_Thickness4,FF_Thickness5,FF_Thickness6,FF_Thickness7,FF_Thickness8,Oie_Thickness1,Oie_Thickness2,Oie_Thickness3,Oie_Thickness4,Oie_Thickness5,Oie_Thickness6,Oie_Thickness7,Oie_Thickness8,Core_1,Core_2,Core_3,Core_4
1987,183,0,ACSA3,FAGR,-9999,5.9,5.2,6.2,7.3,7.7,8.1,7.8,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1987,187,0,ACSA3,FAGR,-9999,5,3.6,3.8,3.2,2.9,3.2,5.2,5.7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1987,188,0,ACSA3,FAGR,BEAL2,9.3,8.9,9.2,7.8,8,8.5,8.4,9.7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1987,190,3,ACSA3,FAGR,-9999,7.5,7.3,6.5,6.9,7.5,6,7,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1987,191,0,ACSA3,-9999,-9999,5,3.8,3.7,3,2.8,3.5,3.5,4.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1987,193,1,FAGR,-9999,-9999,2.5,1,6.5,1.9,6,2.2,1.5,1.7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1987,194,3,ACSA3,BEAL2,FAGR,9.8,10.5,11,7,7,12,12,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1987,201,3,FAGR,ACSA3,-9999,6.5,4,4,3.5,3,3.2,4.6,6.3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1987,204,3,SOAM3,FAGR,-9999,5,6,6,4.5,5.5,5,4.5,5.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1987,205,3,FAGR,BEAL2,-9999,9.4,8,8,4.7,4,6.3,5.5,9.6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1987,206,3,FAGR,ACSA3,BEAL2,10.5,7,9,7,8.5,7.5,7.5,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,2,1.5,PIRU,BEPA,SOAM3,5.4,8,9.5,7.4,8.7,7.1,7.3,5.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,4,1.5,BEPA,ABBA,-9999,7.1,8.8,8.7,7.5,8,9.8,9.8,7.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,6,2,ACSA3,BEPA,-9999,5.4,5,4.5,4.2,4.9,4,4.9,5.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,8,0,BEPA,-9999,-9999,5.5,5,5.5,8,7.8,7.2,6.8,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,11,1.5,FAGR,-9999,-9999,5.6,8.4,5.4,8.4,8,6.1,7.8,6.3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,12,0,BEPA,ACSA3,-9999,9.8,7,7.1,8.5,5.6,8,5.4,8.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,17,1.5,FAGR,-9999,-9999,2.2,4.5,1.9,4.1,1.3,3.7,4.6,1.8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,20,0,BEAL2,-9999,-9999,4.2,6.4,5.3,6.6,6.1,5,5.1,4.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,21,2,BEPA,PIRU,-9999,6.9,8.9,9.1,7.9,6.9,8.1,8.8,7.7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,24,3,ABBA,BEPA,-9999,12.5,9,10,13.8,13.5,14.5,13.2,12.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,28,3,BEAL2,-9999,-9999,3.1,5.4,5.6,3,3,5,5.9,3.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,29,0,FAGR,-9999,-9999,8.7,11,13.5,12.2,13,10,9.5,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,32,2,ABBA,ACRU,-9999,5.5,6.8,8.2,6.7,6,6.5,8.3,6.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,33,0,ABBA,BEAL2,-9999,5.3,7.2,7.2,7.8,8.5,10.8,7.4,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,35,0,FAGR,-9999,-9999,1.4,4.7,3.4,5.6,5.4,6.4,4.8,1.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,40,0,FAGR,BEPA,-9999,4.3,5.7,5.1,7.8,6.9,6.1,6.3,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,44,0,FAGR,-9999,-9999,4.5,2.5,2.7,3.9,3.5,4,2.5,3.8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,50,3,FAGR,BEAL2,-9999,9,5.4,5.5,6.4,6.6,9,8.3,9.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,53,0,FAGR,BEAL2,-9999,7,6,5.5,7.2,7,8,8,6.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,56,1.5,FAGR,BEAL2,-9999,3.5,3.8,4,4,4.2,4,4.2,3.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,58,0,FAGR,BEAL2,-9999,4.9,3.2,4.9,3.9,5.3,4.4,5.1,4.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,60,1.5,FAGR,BEAL2,-9999,3.5,4.2,1.3,3.1,1.5,3.7,2.2,4.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,67,0,FAGR,BEAL2,-9999,5.3,6,5.7,7.7,10.1,5,4.6,8.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,68,0,BEAL2,-9999,-9999,12.8,9.7,11.9,9.5,9.9,8,10.4,8.8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,70,1,FAGR,-9999,-9999,7.9,4,4.3,8.8,5.6,10.2,7.9,7.7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,72,1,BEAL2,ACSA3,-9999,8.6,6,5.5,6.5,7.4,8.1,7.4,8.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,73,0,FAGR,-9999,-9999,9.6,10.8,10.7,15.7,11.6,15.6,13.1,11,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,76,1.5,ACSA3,-9999,-9999,5.6,4.7,6.7,5.1,6.7,5.9,7.9,4.6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,79,1,ACSA3,-9999,-9999,6,6.5,6.4,5.2,5.4,4.1,5.2,4.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,82,2,ACSA3,-9999,-9999,6.9,8.4,9.8,7.2,7.3,5.5,5.1,6.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,84,1.5,FAGR,ACSA3,-9999,4.7,3,4.8,1.3,4.9,3.7,2.3,5.8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,89,1.5,FAGR,ACSA3,-9999,11,9.2,8.9,10.3,9.2,13,13.9,9.3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,93,1,FAGR,ACSA3,-9999,16,11.8,9.4,14.7,13.2,9.7,9.4,15.3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,95,0,ACSA3,-9999,-9999,4.8,6.7,3.9,5.7,2.9,5.8,2.6,4.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,97,1.5,ACSA3,-9999,-9999,4,7.2,5.5,7,5.9,6.9,4.8,7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,99,0,ACSA3,-9999,-9999,5.8,7.3,5.9,6.7,7.4,5.9,5.5,7.7,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,103,1.5,ACSA3,BEAL2,-9999,5.5,11.4,6.5,8.2,7.2,13.3,9.3,11.2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,106,2,FAGR,BEAL2,-9999,7,5,4.6,6.3,4.4,3.9,3.4,6.8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,107,0,FAGR,ACSA3,-9999,15.9,15.4,15.6,16.9,16.4,15.4,15.5,16.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,110,0,ACSA3,-9999,-9999,6.4,10.3,9.7,9.1,9.7,6.3,5.9,7.3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,114,2,FAGR,ACSA3,-9999,6.4,4.5,4,4.5,3.8,5.7,4.8,5.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,116,1.5,ACSA3,-9999,-9999,7.7,7.5,7.4,5.9,7.4,8.8,8.8,8.2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,117,1,FAGR,ACSA3,-9999,6.4,7.5,7.8,5.4,4.9,6.8,4.9,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,121,0,ACSA3,FAGR,-9999,5,7,6.5,5.2,6.5,5,5.2,5.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,123,0,ACSA3,-9999,-9999,22.5,26,25.5,23.6,24.1,26.8,25.7,23.3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,125,2,FAGR,BEAL2,-9999,14.5,18.2,13.5,15.6,16.3,15.2,16,17.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,126,0,ACSA3,FAGR,-9999,5.3,7,9.4,7.6,9.8,8.7,7,9.2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,133,1,ACSA3,BEAL2,-9999,4.4,7.5,9.8,6.7,4.7,8.3,4.2,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,136,0,FAGR,ACSA3,-9999,4.2,5.8,3.8,4,4.8,4.6,4.8,4.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,139,0,ACSA3,BEAL2,-9999,9.8,10,10.4,8.4,8.2,8,9,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,141,0,FAGR,ACSA3,-9999,12.5,5.8,10.3,8.2,5.4,9.2,7.6,4.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,143,0,ACSA3,FAGR,-9999,4.5,5.9,5,3.6,4.8,3.6,4.5,5.2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,145,3,ACSA3,BEAL2,-9999,10.2,8,9.1,7.5,7.9,11.4,10,9.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,148,2,ACSA3,FAGR,BEAL2,10.3,6.6,10.7,5.2,9.1,7.6,7.9,10.2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,151,3,FAGR,ACSA3,-9999,6.9,4.5,6.5,8,7.4,10,8.9,6.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,153,0,ACSA3,-9999,-9999,4.5,10,10,8,10.5,4.5,5.5,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,155,0,ACSA3,BEAL2,-9999,2.1,4.7,4.9,8.4,7.4,5.6,4.7,2.1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,157,0,ACSA3,-9999,-9999,12,13,14.5,10,13.5,10.5,11,11.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,159,1.5,ACSA3,-9999,-9999,11,8.5,6.8,6.5,10,8.8,9,10.6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,161,3,FAGR,-9999,-9999,4.5,7.4,9,6.7,8.8,2.3,2.6,3.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,163,0,ACSA3,BEAL2,-9999,3.1,4,3.8,2.8,4,3.5,2.5,1.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,165,0,BEAL2,-9999,-9999,8.7,14.3,6.9,13.4,12.5,9.2,9.4,14.1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,167,0,FAGR,ACSA3,BEAL2,3,3.8,3.3,2.9,2.3,2.5,2.1,2.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,169,0,BEAL2,ACSA3,FAGR,13,8.5,10.1,7.1,7.5,10,9,10,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,173,0,FRAM2,ACSA3,-9999,11,7.5,11,5.5,5.5,9,9,11.2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,175,0,FAGR,-9999,-9999,4.9,6.4,5.8,4.7,1.5,1.6,6.1,5.3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,177,0,BEAL2,ACSA3,-9999,4,3,4,3,4.4,3.4,3,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,179,1,ACSA3,-9999,-9999,10.1,11.6,12.1,3.1,3.2,9.9,10.9,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,180,3,FAGR,-9999,-9999,8.4,10.2,10,8.4,8.4,6,9.5,6.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,183,0,ACSA3,FAGR,-9999,17.3,17.1,18.1,16.7,16.1,18.2,16.4,17.3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,187,1,ACSA3,FAGR,-9999,10.5,11,11.5,14,13.3,11.7,9.2,12.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,189,3,BEAL2,ACSA3,FAGR,26.1,24.7,22.6,24.8,21.6,20.7,23.1,22.2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,191,1,BEAL2,ACSA3,-9999,7.4,5.5,5.8,11.5,12.4,12,11.8,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,193,0,FAGR,ACSA3,-9999,15.2,8.5,11.6,13.4,13.9,16,12.7,14.3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,197,0,BEAL2,FAGR,ACSA3,6,9.8,9.8,8.8,8.6,5.5,4.3,5.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,199,1.5,ACSA3,FAGR,-9999,6.6,4.3,5.9,4,7.7,4.2,7.7,5.3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,201,0,FRAM2,-9999,-9999,7.8,6.8,5.4,7.4,6.6,4.7,7.2,5.6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,204,1,FAGR,-9999,-9999,3.4,4.6,2.8,3.9,1.7,3.3,2.5,4.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,207,0,BEAL2,-9999,-9999,10.9,8.2,4.8,9,8.4,6.4,7.6,9.4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1992,208,2,ACSA3,-9999,-9999,10.1,7.9,5.9,9.9,6.4,9.3,6.6,11.1,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,1,3,ABBA,BEPA,PIRU,3.5,4,3,5,5,4.5,4.5,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,3,1,BEPA,FAGR,-9999,3.5,4.5,4.5,3.5,3,6.5,6.5,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,5,1,BEPA,FAGR,ABBA,6.5,7,7,6.5,7.5,9.5,9,6.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,4.5,5,-9999.9,-9999.9
1997,7,1,FAGR,BEPA,-9999,4.5,2.5,3,3,3,4,6,4.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6,7,-9999.9,-9999.9
1997,9,3,BEPA,BEAL2,PIRU,16.5,18,16,13,13,16,18,19,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7.5,7.5,-9999.9,-9999.9
1997,12,1,BEPA,-9999,-9999,3,3.5,3.5,4,4,4,4,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,6,-9999.9,-9999.9
1997,15,3,BEPA,PIRU,ABBA,5.5,7,7,9,7.5,5.5,6,5.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7.5,6,-9999.9,-9999.9
1997,16,0,FAGR,-9999,-9999,15,17.5,16.5,16,17,17,17,16,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,20,0,BEAL2,FAGR,BEPA,7,5.5,5,5,5.5,4,3.5,7.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8,8,-9999.9,-9999.9
1997,23,2.5,PIRU,ABBA,-9999,5,5.5,5.5,2,2,4,4,5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,26,2,FAGR,-9999,-9999,10,10.5,11.7,10.5,9,8,10,6,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,11.5,11,-9999.9,-9999.9
1997,30,0,PIRU,ABBA,ACRU,2,1.5,1.5,2,1,0.5,1,2,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,31,1,ABBA,PIRU,BEPA,5,8.5,8,8.5,7,6.5,6.5,4.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,35,2,FAGR,PIRU,BEPA,9,9.5,8.5,8,7,7,7.5,9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,6.5,-9999.9,-9999.9
1997,37,1,PIRU,BEPA,FAGR,3.5,3,2.5,2,4,3,2.5,3.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9
1997,39,1,FAGR,BEAL2,BEPA,6.5,3,3,2,2,6.5,6,6.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,9,-9999.9,-9999.9
1997,42,1,FAGR,-9999,-9999,7,7.5,7,5.5,4,4.5,5,7.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,7.5,-9999.9,-9999.9
1997,46,0,ACSA3,FAGR,BEAL2,8,8.5,9.5,17,18,17,16,8,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8.5,9,-9999.9,-9999.9
1997,50,1,FAGR,BEAL2,ACSA3,7,6.5,7,7,7,7.5,7,7.5,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7,10,-9999.9,-9999.9
1997,52,0,ACSA3,FAGR,BEAL2,3.5,4.5,4,3,2,3,3.5,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6.5,6,-9999.9,-9999.9
1997,55,1,ABBA,BEPA,ACSA3,5,6.5,6,4,4,3,2.5,4,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,6,4.5,-9999.9,-9999.9
1997,56,1,FAGR,-9999,-9999,14.5,15,12,12.5,13.5,12,13.5,13,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,8,8.5,-9999.9,-9999.9
1997,58,0,FAGR,ACSA3,BEAL2,5,5,6,3.5,5,3.5,4,3,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,-9999.9,7.5,8,-9999.9,-9999.9
