Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
2005.5,124.64129918349128,1.658197645088419,118.2609311001448,129.15081073388635,121.68285429138822,123.60114081276151,124.74057032022911,125.82954546009084,127.06432545469679,Oi/Oe
2006,121.05277575997665,1.743424721919878,114.38114379473751,125.81510603156754,117.94605672851347,119.95686298083663,121.15283033256108,122.3013225961479,123.60636284860418,Oi/Oe
2006.5,117.2846074302118,1.8378734912771884,110.28781643436658,122.32999580988712,114.0131859347806,116.12639301774813,117.38681599857459,118.60132313778195,119.98179239398064,Oi/Oe
2007,113.80260407441646,1.9132906749064296,106.56381341134424,119.08022511222227,110.40010865631604,112.59265146926856,113.90500214233457,115.17513915180129,116.61692193666664,Oi/Oe
2007.5,110.00031220442554,2.006218726623769,102.44545633070202,115.56146570422521,106.44084700953518,108.72962655014368,110.1038121557587,111.43760115577246,112.95900345753647,Oi/Oe
2008,106.54599644486504,2.074627416330713,98.78156730561827,112.32704305963392,102.8697999276636,105.2278584512789,106.64903750498854,108.03238632311802,109.6144401079382,Oi/Oe
2008.5,103.09623312504915,2.1406009940248696,95.13190721176667,109.09192700795,99.30722553215165,101.73194966100284,103.19863900799054,104.62976630931155,106.26874600948207,Oi/Oe
2009,99.71032859190542,2.201006287482502,91.5721422176976,105.90859858106549,95.81831736573304,98.30323589966311,99.81145692395987,101.28778420371255,102.98227981023075,Oi/Oe
2009.5,96.33828791954059,2.2582650656695162,88.03988807200902,102.73528164680523,92.35112404990879,94.88958706398975,96.43911501127467,97.95754867374251,99.7020550292149,Oi/Oe
2010,93.3614660623891,2.287272084503396,85.01647198133755,99.88118137262458,89.32919423744069,91.88873846437673,93.45808822420088,95.00060829284595,96.77637754064385,Oi/Oe
2010.5,90.19914578125952,2.328873188508248,81.75505766035162,96.872513090976,86.09809649132362,88.69494555325319,90.29356779778576,91.86661437308663,93.68411686474049,Oi/Oe
2011,87.28121381188186,2.352218903795427,78.81131983668067,94.06331871789453,83.14642690264871,85.75766803766761,87.37148892417068,88.96559962880184,90.81173462294157,Oi/Oe
2011.5,84.35543452944499,2.3758545455582993,75.85586197317973,91.24837913722894,80.18484228868984,82.81256680040494,84.43488667147071,86.05742361850533,87.93021068293893,Oi/Oe
2012,81.55603133306765,2.3905089057267657,73.06222542028573,88.53277588498032,77.3661487111219,79.99864289595071,81.6314190815416,83.26755989526762,85.16413115918749,Oi/Oe
2012.5,78.74166983391,2.4064072273563553,70.24639217041128,85.80532910040128,74.53040156700304,77.16933096003632,78.81296020830831,80.46363982458799,82.38445463775335,Oi/Oe
2013,76.09052199613693,2.4107344424022936,67.63500346191952,83.2096704885279,71.8789189841513,74.51059327589743,76.15740462445964,77.8150838223906,79.74978310280859,Oi/Oe
2013.5,73.41343977271697,2.4178477852324236,64.98590567483032,80.59387754126912,69.19477254483859,71.82474418834845,73.4756674026672,75.14207272244222,77.09290577435154,Oi/Oe
2014,70.83736606187931,2.4179013006192713,62.46132109416935,78.0592750239113,66.62721047654256,69.24486357164204,70.89450299996679,72.56546555733512,74.52597659910212,Oi/Oe
2014.5,68.16143197279062,2.4262422112855555,59.80202791765454,75.44534541429738,63.94365536856996,66.55971230339458,68.21265997494086,69.8945461566164,71.87136617689856,Oi/Oe
2015,65.56942571940093,2.4283247573774807,57.24725213307735,72.89722141222742,61.35395788364494,63.963346876051986,65.61722781102064,67.30291770312192,69.29008771565375,Oi/Oe
2015.5,62.92588577974417,2.4351001581216716,54.62329162519808,70.31059373560677,58.70584593266077,61.31238595171817,62.96830624603467,64.66299989126118,66.66357197852903,Oi/Oe
2016,60.5141844829715,2.4251603909025814,52.29538277391854,67.9071324953786,56.31921604867708,58.90288233991703,60.55317873940103,62.24387932543457,64.24499064228888,Oi/Oe
2016.5,57.610694719724684,2.4522316343223864,49.32409057214704,65.11221175083648,53.372995033345795,55.98055735766999,57.64690643907944,59.35899667964589,61.38735700375481,Oi/Oe
2017,55.038170582895,2.45374171254593,46.78511062351242,62.57952774490971,50.80379095115247,53.403970967249364,55.07023142756739,56.78627330626812,58.82457515831446,Oi/Oe
2017.5,52.317457399597906,2.4665194289656074,44.05158519511198,59.92847440118787,48.06553000138419,50.67285215613849,52.34720840083895,54.074088343057774,56.1303992725507,Oi/Oe
2018,49.76099358702875,2.4667700007004676,41.52878747862321,57.40415573736257,45.51450494015277,48.112991605558534,49.787839225935215,51.517025324424644,53.577106360691474,Oi/Oe
2018.5,47.18479173481822,2.468812315422179,38.981885457614496,54.86557447814056,42.93974906951654,45.53283906232136,47.20831464720743,48.93959796838648,51.01012100412282,Oi/Oe
2019,44.821815580827874,2.4549719265083976,36.70224496721652,52.49816560269238,40.607309589711804,43.17794116940365,44.84120415973225,46.566569932849184,48.63471918071865,Oi/Oe
2019.5,42.29577913715292,2.4551835932980266,34.20556310505152,50.0026389024415,38.084755135321046,40.649346107085975,42.31216480690647,44.03835370633452,46.11576929353635,Oi/Oe
2020,39.934152327488754,2.4433904469743855,31.917757521342295,47.63666536681988,35.74857898766983,38.29315679073092,39.94729378079364,41.666974794755674,43.741624765079585,Oi/Oe
2020.5,37.474511830403486,2.440173222463234,29.497490664202264,45.19399393553813,33.29922530435594,35.83369167078759,37.485805475241165,39.20358981417776,41.28491610032844,Oi/Oe
2021,35.25639237837454,2.419121758469087,27.3847303702508,42.945227502526386,31.12381755148239,33.62852505814518,35.263064953443,36.969770452934704,39.040173942281456,Oi/Oe
2021.5,32.96270027563332,2.4057609780414033,25.161626337658618,40.638118829758874,28.858859897901546,31.34179223625505,32.966455771487375,34.664931531825644,36.73060711235218,Oi/Oe
2022,30.877952074597115,2.3776007464825546,23.204425996544042,38.49928146766723,26.828139891121836,29.273535431759313,30.878079135919556,32.559881516614766,34.60930772615613,Oi/Oe
2022.5,28.63319169687732,2.3641573957819686,21.03015427331134,36.239478249711524,24.612489181376162,27.035517348132696,28.631033091442106,30.305189736199335,32.3476412839087,Oi/Oe
2023,26.66831617006417,2.330368665591244,19.212734695505105,34.20241369098442,22.71784521720722,25.089888711153087,26.66325714561313,28.315255098979307,30.333457709686517,Oi/Oe
1997,93.91240775890286,0,93.91240775890286,93.91240775890286,93.91240775890286,93.91240775890286,93.91240775890286,93.91240775890286,93.91240775890286,Oa/A
1997.5,94.9080781002812,1.2666670051128888,93.84818674330874,100.3527293706994,93.91728393701665,94.12323851345722,94.44461480532762,95.11352397173201,97.71079072284718,Oa/A
1998,95.81676490434042,2.400251269886148,93.78386585564868,105.97043435236175,93.91808329444214,94.3187075779317,94.93769994035084,96.22532845779429,101.15169651082974,Oa/A
1998.5,96.64381571024134,3.411828979054955,93.7194483832935,110.85299846691422,93.91495585343435,94.49853748629765,95.39754521752519,97.25015870748783,104.2548156525282,Oa/A
1999,97.39429147042617,4.3114004498661584,93.65493758618993,115.07636768800155,93.9080483953081,94.66355215000195,95.8211546678367,98.1931175300601,107.04346009250611,Oa/A
1999.5,98.07230517641004,5.107280987420541,93.59033557288043,118.70369938771552,93.897259742866,94.81383728815823,96.21295177806667,99.06205256492218,109.53608408027371,Oa/A
2000,98.68228481371237,5.8077167686102555,93.52564567476196,121.79376965471911,93.88254725794724,94.95010225356987,96.57339345809845,99.86025310680381,111.75210381961102,Oa/A
2000.5,99.22843663331557,6.42027525096198,93.4608713899916,124.39862561263149,93.8645736987948,95.07297496136042,96.90794995177443,100.58943960845335,113.70977764283829,Oa/A
2001,99.71385637571291,6.950901376847414,93.39601453311985,126.5600264897997,93.84417811224725,95.1764284348169,97.21873104708379,101.24723986983619,115.42327213157242,Oa/A
2001.5,100.14226964312988,7.406016923274144,93.33107850327882,128.32007752949613,93.82072802656253,95.27161048864146,97.49978624711409,101.83985556456938,116.90439326320478,Oa/A
2002,100.51863520209817,7.7932711051832335,93.26606928691028,129.72536403743229,93.79417686385037,95.35571339361199,97.7556927370319,102.37299156964625,118.01546028189057,Oa/A
2002.5,100.84424433057148,8.115714333952184,93.20098651987662,130.797820980352,93.7644745555714,95.42818567882728,97.97816004301573,102.8425149249359,118.92165019409435,Oa/A
2003,101.1220820222288,8.378305345190881,93.13583309935103,131.56803253422788,93.73202816848011,95.48949841288534,98.1685231920374,103.23983359431728,119.74875216181779,Oa/A
2003.5,101.35523907774795,8.585950221683163,93.07061238096792,132.06532361656122,93.6969870060078,95.54018705155337,98.33218630141161,103.62046855951884,120.49209218601419,Oa/A
2004,101.5455795365942,8.741986132139742,93.00532569218367,132.31032781497154,93.66119827150291,95.58048467875835,98.47238009562841,103.94198030624003,121.07211588304891,Oa/A
