k1,k2,k3,alpha21,alpha32,sig.var_min,sig.var_oa,sig.var_oie
0.12572598569678167,0.013177867039488774,0.005045500756419944,0.5043698604820905,0.3846655180082029,1823.1493847236432,17869.304095954394,2930.8699953599125
0.024451831903487313,0.008480087551070494,0.0037653861931740617,0.28077070412305016,0.3244033246758242,0,0,0
0.057516496367940845,0.002121295940317775,0.001401629761256849,3.350503931017629e-5,5.254528080671149e-8,1823.1493847236432,17869.304095954394,2930.8699953599125
0.270051235770445,0.11089429289507542,0.029170616613839406,0.9994052063779209,0.9992431618299562,1823.1493847236432,17869.304095954394,2930.8699953599125
0.1097951339331926,0.00809964591743632,0.002998153461076299,0.26555424064729133,0.05297281544214994,1823.1493847236432,17869.304095954394,2930.8699953599125
0.12253663516216565,0.011354335654690975,0.0037428994364099044,0.5068258271241156,0.340000669295043,1823.1493847236432,17869.304095954394,2930.8699953599125
0.138482645095732,0.015649068089610044,0.005408948548258987,0.7391868820164382,0.6825015678091326,1823.1493847236432,17869.304095954394,2930.8699953599125
