k1,k2,alpha21,sig.var_oa,sig.var_oie
1.8743494677287504,0.023443406386061506,0.5102868764091809,15649.480847024242,24460.62734696551
0.7670470156277884,0.014354118012066376,0.2811178543232781,0,0
0.011976830839042848,0.0017813827587707955,2.234405964496311e-4,15649.480847024242,24460.62734696551
2.9998491917753114,0.11778469738530638,0.9996546708529035,15649.480847024242,24460.62734696551
1.3231265696887946,0.015193872682646535,0.2766700514893441,15649.480847024242,24460.62734696551
1.960086910742536,0.018916122902837458,0.5148631421350152,15649.480847024242,24460.62734696551
2.53727600291056,0.027619452865782775,0.7517023492852386,15649.480847024242,24460.62734696551
