k1,k2,k3,alpha21,alpha32,sig.var_min_C,sig.var_oa_C,sig.var_oie_C,sig.var_min_14C,sig.var_oa_14C,sig.var_oie_14C
0.1360662583508021,0.010467597891278544,0.005150137283319526,0.0925234114713755,0.6256257470469786,54578.710292219825,327484.1499258126,215787.7155155461,106.34662768891104,2019.2949787087275,2575.6002176564693
0.010244996583453705,0.001452485495314365,6.448989965816415e-4,0.01448606105926361,0.14916300050972103,0,0,0,0,0,0
0.10904004524693935,0.00685001101192978,0.0035188099866910977,0.06034014469316798,0.2984047865201567,54578.710292219825,327484.1499258126,215787.7155155461,106.34662768891104,2019.2949787087275,2575.6002176564693
0.181321646723485,0.015143931792586485,0.008005311840434653,0.14707173610501553,0.9978841451295025,54578.710292219825,327484.1499258126,215787.7155155461,106.34662768891104,2019.2949787087275,2575.6002176564693
0.12853717321912705,0.00935258722925192,0.004669065640234992,0.08148822058155236,0.5127358035571429,54578.710292219825,327484.1499258126,215787.7155155461,106.34662768891104,2019.2949787087275,2575.6002176564693
0.13547500798256312,0.010306196157401153,0.0050971526436391305,0.09092046101184603,0.61231230352081,54578.710292219825,327484.1499258126,215787.7155155461,106.34662768891104,2019.2949787087275,2575.6002176564693
0.1429553007799073,0.011435143388267116,0.0055794992268817225,0.10192791504371422,0.732458753257462,54578.710292219825,327484.1499258126,215787.7155155461,106.34662768891104,2019.2949787087275,2575.6002176564693
