Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
1987,397.53895082029754,9.827929378352753,344.056722063002,405.13821412347164,376.20871070850325,395.09276535754606,401.0598392044939,404.09429337633054,405.07441974023004,oie
1987.5,388.05943406552797,10.590791023862307,333.1815907901894,397.2328215039802,365.20088014092147,384.8586824513618,391.51380873826025,395.55947231816623,397.0825553211219,oie
1988,378.341593605438,11.353433843255749,321.96615627487745,389.3352850260128,354.03514192988393,374.42841015936807,381.7243099751487,386.58390205644184,389.06940865293996,oie
1988.5,367.4416107209367,12.324689151926679,308.1611786074674,380.8092633360207,341.33975504826554,362.7761596187394,370.8019969168347,376.4820391804335,380.0713633337131,oie
1989,357.4305874824361,12.98744345674452,297.20296549520174,373.035255663299,330.15590965607777,352.1408683462477,360.7020161705461,367.0457384106594,371.4994244820306,oie
1989.5,347.26682309978713,13.613948200718928,286.18483109550283,365.3057705992084,318.92036348684405,341.3925767684645,350.4496825313379,357.4141850113626,362.688120093273,oie
1990,338.54600001540575,13.842392357134138,278.9381813359746,358.51310179728335,309.9186297652374,332.2528381815573,341.56072836230146,348.9401184676523,354.83518126145384,oie
1990.5,328.80810803665315,14.307782470410448,268.7352741650846,350.96064090856237,299.4649727046217,322.0533571649719,331.71824403473306,339.58592368085624,346.16087843535286,oie
1991,319.8602058916354,14.54607072511626,260.58542085403167,343.75929763432225,290.2498376287468,312.7485498820665,322.6276513011494,330.8570576054233,337.9872743632672,oie
1991.5,310.942495269042,14.759094890385548,252.37423871182597,336.4594882903604,281.1205080545287,303.50899521617345,313.57320794197096,322.1294128176857,329.77262957674475,oie
1992,302.6583562074734,14.818749606396462,245.48304301512624,329.4554326854944,272.9286525496,294.9865336088306,305.1298833749232,313.91551941319625,321.97158486203665,oie
1992.5,293.3952157435681,15.108757151701107,235.85565595752976,321.755939510612,263.3078643009454,285.4303514301431,295.7699247425022,304.8694910253034,313.40788278468364,oie
1993,285.2453942569888,15.114041111452627,229.08600254681465,314.64963448109694,255.34991914218642,277.1016860431407,287.47147389628714,296.73751141195316,305.6120457510448,oie
1993.5,277.0506772576487,15.14161596329045,221.86455645670034,307.4484930785004,247.2995457363727,268.74669216545453,279.14630405669186,288.5679969642122,297.75800532734394,oie
1994,269.3691842763865,15.060371139388566,215.64584559549417,300.511480417325,239.97164444553286,260.96558426157804,271.3197645848424,280.8289960219339,290.26023518487466,oie
1994.5,261.3782147871073,15.067233688981547,208.34062445964528,293.33264356701625,232.1529928623105,252.8643138227368,263.2148011247409,272.8361610324356,282.52162056108597,oie
1995,254.14890111822714,14.908727378990552,202.7316788304101,286.5784889852414,225.4099770588367,245.59883011141008,255.84635147113988,265.4858782890495,275.3276796132055,oie
1995.5,246.87759492871544,14.780362363834564,196.71004409629455,279.76821594287674,218.55848501292118,238.29862249755047,248.4534012426198,258.10946259840705,268.09709194453706,oie
1996,240.36450964754468,14.509646638007457,192.18307355076948,273.41014982494437,212.7406511733594,231.8240889171993,241.79692134289144,251.38771120809028,261.43588414684626,oie
1996.5,233.54353126397945,14.34444735751824,186.46471223075056,266.851567518799,206.39276823232788,225.02092603778482,234.86865726565787,244.426455491362,254.56058526634982,oie
1997,227.22087574547075,14.090704658687905,181.73383156282918,260.58944014798334,200.70922435111171,218.75984211897384,228.42644485939044,237.9002879768666,248.06008017829734,oie
1997.5,221.2597233020113,13.79381833664214,177.49079707398695,254.55362346251675,195.46469935402655,212.89046939096556,222.347346364985,231.70407116975412,241.8473112615705,oie
1998,215.310196250446,13.533942027452346,172.8779090744277,248.53168200538934,190.14489240633625,207.03149793619906,216.29716422587086,225.5432637660247,235.66522091875194,oie
1998.5,209.1623874142496,13.355136966428676,167.4231502279062,242.3983118784634,184.45110750907645,200.9554487964635,210.07592253711084,219.23936184714677,229.35972661889008,oie
1999,203.04847686650317,13.192980719344224,161.88143187359705,236.29154376667282,178.7429040393178,194.91233517446017,203.89670060087462,212.98270593166927,223.09369624977882,oie
1999.5,196.54510712190904,13.135910296716853,155.27189046213974,229.93909793251666,172.42182807849238,188.44495001873523,197.35849260902216,206.41097753779175,216.5527944166099,oie
2000,191.03648444516196,12.863595047541532,151.17080273962858,224.20053994479593,167.52318846795177,183.05230068807376,191.7688296612744,200.68266322557938,210.75359886488909,oie
2000.5,185.340927721417,12.66510123838536,146.3046805765853,218.35958764998463,162.27748887616445,177.4516312254907,186.01424412262935,194.81959130736365,204.83979358496427,oie
2001,180.44902601481778,12.313636363431536,143.22961927293565,213.03531526093343,158.13934260275443,172.715654529543,181.03458956194063,189.653308397534,199.54275352853097,oie
2001.5,175.1950405657561,12.086912633170565,138.81434563188887,207.51634625620264,153.37839708149303,167.5828331359887,175.7280402057483,184.21235820185944,194.01403610937083,oie
2002,170.250927253684,11.820738096051512,134.95165751796924,202.2132181361529,148.99870719316667,162.77420963556062,170.72623749397985,179.05272792074146,188.73790749259913,oie
2002.5,165.25464516250094,11.59508161239397,130.7482439839165,196.89986086469924,144.47827123877732,157.9022004161471,165.68518280349963,173.87194646809098,183.4519551811532,oie
2003,160.79240397792177,11.278775709203162,127.68306198170687,191.94376584947227,140.67128471498046,153.60043516736616,161.16043163215554,169.16099261296188,178.587905636032,oie
2003.5,156.15001829178428,11.042157317256924,123.81555421470236,186.9146603660754,136.51467352024716,149.0956955697572,156.47801687164463,164.32713237644958,173.62683199933332,oie
2004,151.9784288731393,10.72720568510506,120.96607727965214,182.20513325683575,132.98365738234997,145.0898111774323,152.25236044045488,159.91020413386954,169.03894711667772,oie
2004.5,147.476937756151,10.523390482884537,116.9713185318213,177.3278244324572,128.88848915484675,140.71788543383457,147.72500128299015,155.24041826491492,164.24513288668433,oie
2005,143.45078595443542,10.237777130423655,114.04815502516973,172.7738601896154,125.4323344077164,136.8505045088902,143.65596731575036,150.98977061577028,159.82973949920438,oie
2005.5,139.38896005989037,9.99401546509636,110.7700651237582,168.23540598050892,121.84951728009507,132.93370600529863,139.56355135058817,146.73518413747627,155.42189599799298,oie
2006,135.4543210754483,9.749480737754995,107.63697657336758,163.80947506316423,118.39392291150652,129.1468215472998,135.60103176080906,142.6083618216818,151.1369658336638,oie
2006.5,131.7515860783902,9.481171652225429,104.91023652760933,159.5624223564498,115.21397588979431,125.60005803872781,131.86576877463318,138.69648398882921,147.05441448756505,oie
2007,128.4462573875739,9.157216216505924,102.93506262434349,155.5992169004383,112.54112213844513,122.4738116966042,128.5158438566225,135.14070993109667,143.29949716878068,oie
2007.5,124.70090985209774,8.967534168597805,99.54438682922361,151.4087979063845,109.14705633341714,118.85973616592621,124.76029004822509,131.24406839270935,139.25593628855705,oie
2008,121.53548617009024,8.670210105346133,97.54307865374857,147.60747299210374,106.55517469969267,115.86328541498597,121.56002480101557,127.8514727293712,135.66736386307323,oie
2008.5,118.13931292548897,8.459682939888912,94.66289535911021,143.71223233405405,103.5505904687195,112.60514303620545,118.15089278584966,124.29137139964152,131.94621130452478,oie
2009,115.05780023939725,8.202857895156113,92.46213706835692,140.04493859460942,100.95273658109582,109.67849444811955,115.04561991022754,121.01260575960427,128.484538485321,oie
2009.5,111.47956961549326,8.083558793961004,88.80954230445704,136.10931592615415,97.57079357318221,106.20276659189521,111.47713773298385,117.33866573946521,124.68788765652299,oie
2010,108.50786430392995,7.843807431807805,86.69621425086937,132.57621440707612,95.04615213308165,103.37468389643107,108.48586759835143,114.18411480006007,121.35817871683705,oie
2010.5,105.09823861082945,7.727111670870345,83.28564821782768,128.80883934896013,91.82580622930891,100.06532858231564,105.0851632583082,110.68163883419884,117.73479874497666,oie
2011,102.15218027594594,7.521190087215441,81.02894759162172,125.35478859965843,89.25477271810256,97.24917849398106,102.12567446818088,107.5805729465779,114.47198801974316,oie
2011.5,98.8972695634874,7.404319881540309,77.8562316491076,121.74124368237483,86.18939868019848,94.08937137919021,98.8795023566591,104.23465503035567,111.00904577195269,oie
2012,96.00438187928559,7.2205658700175395,75.56465626949293,118.37885459552177,83.62582851774559,91.31245050730348,95.98023230466401,101.20356018832904,107.83259897321379,oie
2012.5,92.60585746261678,7.1690567223763555,71.86274992512188,114.73235506738621,80.28145635979023,87.98086280857547,92.6038506707927,97.76178830501601,104.3036178947777,oie
2013,89.66709467438884,7.020201330960569,69.38627169418932,111.38989206635874,77.60060451556083,85.13957524332844,89.6630950539199,94.71139413504892,101.12610138012954,oie
2013.5,86.68992364105621,6.895297671274305,66.7215922619866,108.04905817724509,74.83248121690545,82.25118112162788,86.68894321935849,91.64109744980664,97.93918823809493,oie
2014,83.75814132921693,6.775109110036505,64.07994079442724,104.76177817239795,72.09941055805724,79.40186926819331,83.76012235690666,88.61908666102818,94.8065960097383,oie
2014.5,80.80836520400335,6.669268163108102,61.36704987150821,101.48651938704644,69.32112513315758,76.52861674815492,80.81699789295672,85.59024589857046,91.67304783467044,oie
2015,78.3704968557568,6.463715335499549,59.858526402089666,98.5510180789333,67.2634724922212,74.2032071099794,78.3602551517717,83.00225484211721,88.93571222679518,oie
2015.5,75.61988811520968,6.351181461232461,57.33806856917067,95.45653574867585,64.69991683215648,71.53280184035683,75.612311627968,80.16676611528861,85.99252736713927,oie
2016,73.17211664779077,6.183087280305625,55.5339614908894,92.57519218414312,62.5565097781422,69.18243537175839,73.15475017493999,77.5939603427931,83.29072941812434,oie
2016.5,70.66822088904304,6.04582125590674,53.44659035974097,89.68705510816521,60.29523570544604,66.7655893405693,70.6483224221941,74.98891453466744,80.5678684042296,oie
2017,68.29717069508258,5.895820905367415,51.57611873305035,86.91017070695307,58.192500419670836,64.48642882516786,68.27049590158128,72.5084738071487,77.96317011279444,oie
