k1,k2,k3,alpha21,alpha32,sig.var_min,sig.var_oa,sig.var_oie
0.2540393152627373,0.7092969412788173,0.4209713677507274,0.30174049842367373,0.44061882848709744,27286.394311588763,8550.731918380445,460.6212165421156
0.0820448095561816,0.24327125528584664,0.3575691890078662,0.2934833262445721,0.2989463918042142,0,0,0
0.12199511393170061,3.225354331731073e-4,1.3420178384369874e-4,9.273467763204772e-5,1.9843987492169923e-4,27286.394311588763,8550.731918380445,460.6212165421156
0.7838833524685823,0.99996136318044,0.999950655920164,0.999639453844959,0.999875974430898,27286.394311588763,8550.731918380445,460.6212165421156
0.21017607928947782,0.5888401244867805,0.03363141122765982,0.050568271606215534,0.1755148426907725,27286.394311588763,8550.731918380445,460.6212165421156
0.23074265218461326,0.7623337077278706,0.4454962206184585,0.20117081863356465,0.4255345520612206,27286.394311588763,8550.731918380445,460.6212165421156
0.2711602587442554,0.9020443667852475,0.7621292375873436,0.496710036419225,0.6929298123679711,27286.394311588763,8550.731918380445,460.6212165421156
