k1,k2,k3,alpha21,alpha32,sig.var_min_C,sig.var_oa_C,sig.var_oie_C,sig.var_min_14C,sig.var_oa_14C,sig.var_oie_14C
0.13616895029046425,0.015812315083047528,0.004470492918221198,0.1392655680948461,0.43281872243223585,53427.44565172321,332683.4869517228,293123.41739428986,128.64163943221928,20037.208426898353,2912.9703703850346
0.013117621892645466,0.0071087677542689244,9.071341407274747e-4,0.0613205059835271,0.23224563308043317,0,0,0,0,0,0
0.09404951287672511,0.006376683224767519,0.002557698032740666,0.060599025971875935,0.04599666223660791,53427.44565172321,332683.4869517228,293123.41739428986,128.64163943221928,20037.208426898353,2912.9703703850346
0.18850302151554027,0.07283394587456593,0.0071064897716593915,0.6076781410532894,0.998319984024697,53427.44565172321,332683.4869517228,293123.41739428986,128.64163943221928,20037.208426898353,2912.9703703850346
0.12680138415238507,0.010634325276574408,0.0037741674403043465,0.09317408092826336,0.24747185494964177,53427.44565172321,332683.4869517228,293123.41739428986,128.64163943221928,20037.208426898353,2912.9703703850346
0.1350878082137121,0.013973249692818497,0.004362032211768331,0.12520083250084135,0.37550413414461,53427.44565172321,332683.4869517228,293123.41739428986,128.64163943221928,20037.208426898353,2912.9703703850346
0.1439279002604286,0.018845934245235417,0.005110646952147275,0.1680588963331028,0.5995998389902073,53427.44565172321,332683.4869517228,293123.41739428986,128.64163943221928,20037.208426898353,2912.9703703850346
