Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
1997,250,0,250,250,250,250,250,250,250,Oi
1997.5,218.9904974882535,1.4004991729689746,212.10548088422289,220.77215520716175,216.35918485016307,218.69173869466874,219.32707303026598,219.82791381433606,220.40239901783485,Oi
1998,195.6501337790349,3.921668873282664,176.53104067677373,200.61930907891033,188.24080137762215,194.8204404169145,196.59534958534886,198.00060137295677,199.59469611916342,Oi
1998.5,176.58581282022632,6.229134621829062,147.83655153249242,184.80197423113842,164.55596553471673,175.1228734579318,178.06007047220595,180.40808274403852,183.07748780354515,Oi
1999,162.22364893749233,7.483637600974798,130.6376727825451,172.82109024802406,147.38787271027059,160.1381363967343,163.9063308282972,166.97840603804636,170.51358184352372,Oi
1999.5,149.68370275552306,8.290163702471656,117.81381564271753,162.32238510753038,132.9767562648077,146.97148158120493,151.4131837596332,155.11741052493588,159.45307220695315,Oi
2000,140.19776768009055,8.327290129925558,111.39118787317925,153.97135058835954,123.32386646461039,137.00322806323086,141.74546161769885,145.8171308288912,150.6890708873532,Oi
2000.5,131.9630614070673,8.218412898220292,106.02956809952002,146.57241625906292,115.4344967757031,128.38930637921075,133.28653171947468,137.61493256261525,142.92848734663752,Oi
2001,125.01760821862123,7.925647795875751,102.07783422239669,140.09915181975762,109.34378023922974,121.19135194792197,126.07142039066987,130.53443306784118,136.16112578213156,Oi
2001.5,119.29929529402476,7.4724444756376185,99.44892687093376,134.4860522890501,104.88125632459311,115.35268733404914,120.0663413099654,124.53242745623245,130.33168887758885,Oi
2002,114.89597221752967,6.8637135474940525,98.18275205420224,129.7882764804883,102.07130139640722,110.97295627006858,115.37224204208307,119.70267780003046,125.51704735572095,Oi
2002.5,109.78140538788449,6.696391374792904,93.75643820153323,124.86123621765444,97.5726203151948,105.83659174168014,110.11484441254137,114.43832983165069,120.3938268322085,Oi
2003,106.25084173066797,6.136139063228747,92.72143651322983,120.88020442689418,95.45225738401967,102.4282448536063,106.35753256407921,110.48034668528695,116.35472220800186,Oi
2003.5,102.27061804880428,5.911906831837264,89.30232153669371,116.8215140635378,92.09954017271187,98.53170498288661,102.27016303476287,106.29719660371569,112.18536971166859,Oi
2004,99.10926416697563,5.5171812474403605,87.56521009225304,113.27293537323312,89.89045191900705,95.51990890434774,98.97379924984995,102.81362214452355,108.6005796680801,Oi
2004.5,94.89394697327147,5.560797275691877,82.68824039239763,109.28889006945019,85.63156146614776,91.33422270396724,94.75069726954632,98.5863239922159,104.46824409785722,Oi
2005,92.13155013075153,5.164566516137487,81.5157578774639,106.07775776432015,83.76998052862868,88.73070294888785,91.87161491330176,95.50553655861304,101.24894087326807,Oi
