Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
1997,199.04072033146903,0,199.04072033146903,199.04072033146903,199.04072033146903,199.04072033146903,199.04072033146903,199.04072033146903,199.04072033146903,Oi/Oe
1997.5,193.68465256138026,0.014382220256654784,193.62570988194827,193.73094404146806,193.66137367241342,193.67682602741638,193.68352413966272,193.69423459548452,193.7105821372097,Oi/Oe
1998,188.66776462633098,0.05264821288654114,188.45152002025833,188.83996309154338,188.58024427315712,188.6367489610214,188.6697102949536,188.70477160671373,188.7517115615792,Oi/Oe
1998.5,183.54205417470547,0.11296388157169822,183.07297243337172,183.91069439261986,183.35503810854718,183.47368929316642,183.54434675430042,183.61907872739397,183.72023273083195,Oi/Oe
1999,178.73205211406827,0.18662803418984122,177.95660409300385,179.34151982349422,178.4239919780519,178.61773716776025,178.73804904163103,178.85734538281287,179.0256662668292,Oi/Oe
1999.5,173.72089965301885,0.279070220826822,172.55778565771297,174.633451941018,173.26235385285287,173.54961772579952,173.73091027767475,173.90835075798577,174.15595976002902,Oi/Oe
2000,169.0407841494853,0.3760987618157332,167.4704765524353,170.26975403235411,168.42198884218882,168.810135213027,169.05445424284494,169.29649457656316,169.62569426355697,Oi/Oe
2000.5,164.3622758604323,0.4828747234112806,162.34748259077358,165.94050893560674,163.56715055648613,164.06581448454997,164.37947361544147,164.69166360340327,165.11213554232103,Oi/Oe
2001,159.79412796607613,0.5938619591474757,157.31745407121943,161.73621546151296,158.815546181844,159.4280169063951,159.8145981573321,160.20025667789884,160.7161393120639,Oi/Oe
2001.5,155.41190156935878,0.704148078209933,152.47979787569642,157.71820704613003,154.25159239310273,154.97730013525012,155.4345150653098,155.89246423748747,156.50690533801676,Oi/Oe
2002,151.33714099155438,0.8075375841653804,147.98058691721639,153.98486900730157,150.0043920243131,150.8352185300497,151.3636424503617,151.88815380389232,152.5924975129654,Oi/Oe
2002.5,147.00136314053174,0.9243346234283917,143.16984721007975,150.03773774518424,145.47721333463406,146.42731897725048,147.03009721590854,147.63220537288268,148.43869016452663,Oi/Oe
2003,143.09593938600034,1.0245202344259248,138.86551621930576,146.47107646244618,141.40824449298935,142.4582645508199,143.125781678336,143.79623437712107,144.69164987881825,Oi/Oe
2003.5,139.0758066887913,1.1314355070813507,134.42251726961985,142.81650313858063,137.21091407903586,138.37038282472537,139.10808763106252,139.8479455841286,140.83969840152346,Oi/Oe
2004,135.3093587218308,1.226641240699147,130.28661636397888,139.3805444613141,133.29058210386896,134.54155936438463,135.34278726571435,136.1452428879104,137.22460765716073,Oi/Oe
2004.5,131.23775699376964,1.336777887435782,125.7850928690707,135.6883795754551,129.03939380687373,130.39957718309427,131.27301928925073,132.15488135233966,133.32878735478334,Oi/Oe
2005,127.61818074747259,1.422930688843143,121.84553855710867,132.3787598614179,125.28042121400306,126.72391876654181,127.65457349395615,128.59005789581212,129.8496599711574,Oi/Oe
2005.5,123.73230231989388,1.5225656436088038,117.58485439416222,128.8471771273847,121.23045845798907,122.77255490906003,123.76949071842725,124.77212957977346,126.12381047478128,Oi/Oe
2006,120.20043786282315,1.6013050187907787,113.77068454424233,125.60820598238843,117.57123343402904,119.18911983510327,120.23602121214671,121.29166400298597,122.71904826895502,Oi/Oe
2006.5,116.48683586734313,1.6888539218510665,109.74213047283232,122.21770306065905,113.71547229824895,115.41768388153358,116.52265804153961,117.63628373241453,119.14831651225066,Oi/Oe
2007,113.0578788374458,1.7590462253276271,106.07713169523248,119.05974013493447,110.17518284472429,111.94253913141883,113.09150384117473,114.25557636313943,115.83424416294349,Oi/Oe
2007.5,109.30627565305832,1.8457700891568283,102.02172341287708,115.63406421335887,106.28390882370672,108.13190458434875,109.33839078252284,110.56168220625939,112.22520295349891,Oi/Oe
2008,105.90121146540132,1.9099293610575387,98.41129844625773,112.48701744890388,102.77711588204066,104.68312342045016,105.93112706921815,107.19970778497378,108.92833372953935,Oi/Oe
2008.5,102.49867466427449,1.9719872945411083,94.81305707561805,109.33758708243025,99.27616097928477,101.23875018928864,102.52555170573908,103.83850486770774,105.63439716112443,Oi/Oe
2009,99.15796657141473,2.029178354604814,91.29977768623587,106.23499594843611,95.8471637936227,97.85897883538453,99.17769192229508,100.53691064728821,102.39233949979821,Oi/Oe
2009.5,95.82897519564386,2.083867667815416,87.80978341377099,103.13915322820644,92.43186895968262,94.49122882932836,95.84575108862336,97.24334756561137,99.15878051735613,Oi/Oe
2010,92.89262436354778,2.11242579912313,84.82318773835674,100.3517337467894,89.45543307627594,91.53249466978724,92.90549859352193,94.32578049597274,96.27527438362283,Oi/Oe
2010.5,89.76940408945086,2.1526792407139888,81.60031270327983,97.41830999218281,86.27068894790881,88.3813620160454,89.77972129092437,91.22906819709375,93.22196775713249,Oi/Oe
2011,86.88787838113521,2.176310889134451,78.68914366533586,94.67115890064326,83.354334992916293,85.4801013277775,86.89331117721078,88.36269956275022,90.38776324074733,Oi/Oe
2011.5,83.99691401167996,2.2003179651898375,75.7651069075369,91.91805637503036,80.42459686090108,82.57083994976033,83.99901253678598,85.4851105003136,87.54341342333836,Oi/Oe
