Iter_number,System_age,oie_age,oa_age,min_age,Transit_time
1,205.73202171245964,8.17580310760468,105.12267608327458,363.919803848688,29.609683374291066
2,184.92348425391555,7.083795277082844,100.9422401288073,314.4149595669051,31.11486565736179
3,158.86757803887414,7.533490994751165,107.96821976145822,315.14807333362154,26.563983953305467
4,144.30218983192782,7.025345300979336,111.52891130108786,279.57876015977314,26.43511522113071
5,152.39618302085972,7.79351537221314,126.86271540535587,312.45397512291083,30.02876230355382
6,200.53291772561604,7.886615064039965,127.93289308989533,363.6033859508028,33.56693380349755
7,146.38061444689586,6.832244907900999,124.00194020895985,278.5540879827883,27.983155192479224
8,134.58974575108658,7.468144501271608,92.57335666128239,271.64848574707526,22.039200287627047
9,152.30144141503337,7.979767579994253,121.91327116922068,320.87480320040686,23.63459432821856
10,179.77144858954352,7.796779938434559,107.92740336153385,319.51411064251647,32.124025215345256
11,191.3369085071413,7.345092671515573,85.0250863750389,301.8421007387399,38.102765599279365
12,164.5601601567712,7.31085285396051,97.37440567706307,333.7287217730733,24.665158629000103
13,160.3395513100523,7.0856937110107685,111.93261476276056,306.70418412495565,28.393998845932636
14,181.09443744925957,7.5013749313529265,108.41902454316558,344.7765917535795,30.739044462321992
15,150.1824124145465,6.684567761108601,146.1096077575957,301.3429986005705,26.548433346619287
16,217.9175125730277,7.7695877669656115,104.58622582486822,355.2030505542119,37.20204143075893
17,164.12341582927067,6.982571854960539,107.6964257413023,324.12928259633287,26.59903560014922
18,165.91593096827404,8.093071159736313,97.05139802767181,309.50211483316946,30.77384426753577
19,112.4858464054369,7.2586905809172055,106.22116125832402,267.277714678062,20.926248512979832
20,158.66877402511903,6.3814069362938906,96.712182605904,283.47147641822664,24.517718334391255
21,178.2750214988354,7.0991136379056785,104.41911591537405,312.3988395389656,32.13864593313483
22,102.70166907070447,7.398613660450135,84.79021307247156,240.85466706990235,19.085347070081948
23,113.43757799262514,7.535271484894246,97.61124829471191,265.1187683768749,22.575623710951017
24,136.96175462309955,7.007801790306884,96.98908002442747,249.6035770514764,26.40598519029973
25,143.25969284595126,6.538078993145303,102.42647862428902,288.9028306498897,22.585960773486775
26,196.0345728198385,8.125232787818915,129.53992617572374,332.1405403542185,35.4019607048661
27,149.87168514636193,7.456769717145788,90.41167514729153,297.85877253363395,24.464029778871208
28,174.72146245095445,6.284082561192745,120.66037038031465,321.139820700318,30.008396903007178
29,165.0477828607298,7.877372661664834,103.13675933889022,311.9405767218077,31.49680005917901
30,184.49758788122878,6.784625581488934,95.45636374040285,304.1580414330028,33.03528972651243
31,121.37219702934655,7.228897020284337,97.15981261058772,253.97497774933987,21.51316654069913
32,218.53353113594352,6.738103038552474,93.87067742494187,348.4689035964892,38.99289310655536
33,122.57578778424144,8.035079055310684,115.63034353496701,265.9577985921294,25.319964001190034
34,144.63069170338827,6.0860528982427455,101.73749674624443,254.56321413735506,28.516483802391832
35,205.34655191499007,7.053099028447408,124.83724750535781,343.8434867157116,29.72373093629649
36,195.21037332431627,6.99189983924941,81.10016606740348,308.15499334679254,31.874386896347374
