Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
1968.5,295.64418725576667,16.686125327195104,254.17760163103108,363.1563264482336,269.6674214067256,283.6099609743849,294.45687237993013,306.9281851979766,323.5799863031666,oie
1969,322.56087093015117,17.52828051800317,278.7823593631957,392.88012408481364,295.20451573560666,309.93062243199927,321.3514701997696,334.4424912662555,351.8511136131682,oie
1969.5,345.0313784018896,17.994336336398586,299.83223991512455,416.52093937071635,316.86868937826097,332.07672396061196,343.83503017527227,357.2623521439366,375.0355828682078,oie
1970,365.23323682449274,18.2646378240973,319.08368613825576,437.0697730978095,336.56270297194567,352.09873642309435,364.06615940560073,377.6820203337478,395.6191352489737,oie
1970.5,382.6851117066934,18.317643618511084,336.1096196691982,453.96334595274834,353.84127144898434,369.52815655991583,381.5647301109017,395.20620239824626,413.08508818122647,oie
1971,397.1268818891266,18.15028843559365,350.66946927977693,466.9438003748505,368.448952698116,384.1075033963899,396.07026789507216,409.5715665191958,427.16946381930853,oie
1971.5,408.50741719235384,17.77248657697719,362.68692549838846,476.0112403834458,380.3244041438525,395.779048741559,407.528631761033,420.731908635729,437.8399586929829,oie
1972,418.32258844979964,17.306978526365466,373.3723042596966,483.21876182718285,390.77662890081007,405.9397672572513,417.4271361823111,430.2640166198773,446.80105309564914,oie
1972.5,427.3701043272809,16.819190962143757,383.36817383104705,489.6447472414993,400.50460161051024,415.35694386347666,426.5535163031311,439.01160648494385,454.9632561000945,oie
1973,434.5633220210345,16.229394263357374,391.7774529700408,493.8446589029968,408.5402194321218,422.99353678390753,433.8316702601359,445.83270104172215,461.10301216973636,oie
1973.5,439.67939740344826,15.530968558830422,398.393277998609,495.5812313050172,414.6746898913601,428.62998628589287,439.0388135223373,450.5020889993118,464.98643045169155,oie
1974,444.1364052359517,14.83060195537083,404.38389506328565,496.72600364752316,420.163185428701,433.60480539810214,443.58091168758517,454.507457311864,468.21422529093377,oie
1974.5,446.46270946595956,14.024046550311253,408.51900994615755,495.35047610697825,423.6909618895513,436.5278043204498,445.99803869796654,456.30830151508826,469.133778638765,oie
1975,449.55513582053857,13.32719340277824,413.1895148353577,495.3004668008607,427.82531173410206,440.13567854244974,449.167168641155,458.94452372084083,471.0174731243188,oie
1975.5,451.5055244770543,12.593371169638864,416.8290211784786,494.0064806665303,430.88233765795195,442.62712065766505,451.1926067123938,460.41013333956283,471.70152037495416,oie
1976,452.67077827508024,11.852714972350912,419.7123817389554,491.95940924276283,433.17252652185476,444.33710461641897,452.42948986002864,461.08414795920316,471.5936102007467,oie
1976.5,451.51240870754975,10.99451585812726,420.58127428775015,487.1252935081638,433.32629131692914,443.80919578326257,451.35066903838424,459.3536453541776,468.9683338205215,oie
1977,450.1347175831152,10.176994055894527,421.1600578645427,482.3102931735901,433.2036269165813,443.03145275632005,450.04496208428975,457.4261504491675,466.19589765568327,oie
1977.5,447.75584464332076,9.343781124448892,420.79448048472966,476.4795998706124,432.11280627648654,441.26217779050955,447.73434086190645,454.4852627675523,462.3998143712613,oie
1978,445.1083333318989,8.545610951645598,420.0980878191196,470.57759249527396,430.70384378918527,439.200579558647,445.1495376695047,451.29454706141223,458.40305248389274,oie
1978.5,440.9441204503439,7.693918004157825,418.03147585168745,462.96886553876203,427.867164991919,435.6584671151104,441.04981514203257,446.553497446767,452.79630474981127,oie
