k1,k2,k3,k4,alpha21,alpha32,alpha43,sig.var_min_C,sig.var_oa_C,sig.var_oie_C,sig.var_min_14C,sig.var_oa_14C,sig.var_oie_14C
0.5650141159621764,0.09192460579071846,0.008529174608418608,0.0034853692180716943,0.32288238172061245,0.08216876961261879,0.6331708658726938,52674.68027013095,88334.76758229516,12994.183098851157,96.20893855173648,1569.1196908380919,818.3739194882965
0.37199196397874645,0.02828179102967729,0.003466574777138519,0.0020594780282589863,0.20042983569077932,0.07658651284366105,0.21693040050160037,0,0,0,0,0,0
0.1582878965541234,0.03490212511737336,5.591053701241019e-4,2.4646917849629275e-6,2.3753467446180343e-4,1.0553064414961164e-6,0.003778518219008889,52674.68027013095,88334.76758229516,12994.183098851157,96.20893855173648,1569.1196908380919,818.3739194882965
2.291578844822828,0.20601526191978836,0.026746573642659283,0.013324879682355404,0.9998356630454944,0.4545756306647696,0.9999318070604493,52674.68027013095,88334.76758229516,12994.183098851157,96.20893855173648,1569.1196908380919,818.3739194882965
0.3325437995946101,0.07081200780984742,0.006136792842708485,0.0019581580727762392,0.18067724489862533,0.025955535951991442,0.4651808371035512,52674.68027013095,88334.76758229516,12994.183098851157,96.20893855173648,1569.1196908380919,818.3739194882965
0.4456321173800943,0.08758440743895336,0.007920214244029326,0.0032907277033336364,0.26925871512946686,0.057176020023322345,0.6415143893335757,52674.68027013095,88334.76758229516,12994.183098851157,96.20893855173648,1569.1196908380919,818.3739194882965
0.6299581073685646,0.10732494982301664,0.010386562912525718,0.004630277047224049,0.41389560419613286,0.11772500212165707,0.8089296246478914,52674.68027013095,88334.76758229516,12994.183098851157,96.20893855173648,1569.1196908380919,818.3739194882965
