k1,k2,k3,alpha21,alpha32,sig.var_min,sig.var_oa,sig.var_oie
0.21541679066193334,0.5018434657805516,0.0029159702557382513,0.5289741720615003,0.45688342201990134,2763.813954044523,10986.799912546441,461.6926355489768
0.03278995867156883,0.30458618013577204,8.385405656993868e-4,0.27601954091911945,0.2580432028170479,0,0,0
0.1326409830627733,0.003753414418430731,0.0013355351099309143,0.010087303060561936,0.004236250680440125,2763.813954044523,10986.799912546441,461.6926355489768
0.28760643054768587,0.9916518278224921,0.005239303989407476,0.9999973372294974,0.9998000008351824,2763.813954044523,10986.799912546441,461.6926355489768
0.19074233937204382,0.2954307191555992,0.0023288514150913986,0.29103545510892176,0.2558999781392295,2763.813954044523,10986.799912546441,461.6926355489768
0.22146475837414242,0.5623938527680673,0.002743975735827648,0.5877283586971418,0.447002907113178,2763.813954044523,10986.799912546441,461.6926355489768
0.23893877467360614,0.7312385735486289,0.0033863939972835376,0.7169654253775475,0.6364899835139617,2763.813954044523,10986.799912546441,461.6926355489768
