Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
1968.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1969,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1969.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1970,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1970.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1971,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1971.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1972,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1972.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1973,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1973.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1974,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1974.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1975,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1975.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1976,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1976.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1977,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1977.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1978,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1978.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1979,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1979.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1980,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1980.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1981,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1981.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1982,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1982.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1983,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
1983.5,1553.1882205118511,116.09313841467235,1158.1628768254545,1865.7619692373103,1367.839520603174,1468.68646405645,1548.5216240669674,1642.4769016705116,1742.0773487231545,oie
