k1,k2,k3,alpha21,alpha32,sig.var_min,sig.var_oa,sig.var_oie
0.12530019356987884,0.011626865384633627,0.005667472710840905,0.49863336987922624,0.4918872782665575,149.45052194713438,20077.12353207756,2912.692921267288
0.023761453797525516,0.005796734045368939,0.002132059424002891,0.287505771771367,0.2850190314355264,0,0,0
0.0594410291431002,0.0034485441327264032,0.0025020244983653232,1.0022554991945265e-4,2.6982356695737057e-4,149.45052194713438,20077.12353207756,2912.692921267288
0.231369953561568,0.07637397076143376,0.017423072194156213,0.9998765740259019,0.9999980443727463,149.45052194713438,20077.12353207756,2912.692921267288
0.10928866820033104,0.00792306205173239,0.004316055895538636,0.24542071160001416,0.2501926081620287,149.45052194713438,20077.12353207756,2912.692921267288
0.12187061133434982,0.010454349081846646,0.005077586363425595,0.5082483018961207,0.4844651317124635,149.45052194713438,20077.12353207756,2912.692921267288
0.13876604439383333,0.013819933384293555,0.006317510737577562,0.7417140360052156,0.7379559958187879,149.45052194713438,20077.12353207756,2912.692921267288
