Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
1968.5,291.8540393177287,20.009832919511354,246.22584709903083,381.74133587515803,263.35909213990544,278.2774144949737,289.6805951792197,303.35434792629457,327.0137564077374,oie
1969,318.5578461298853,21.00523676594622,270.3302522125455,411.96433794740074,288.522821007258,304.3043946739782,316.3253762210777,330.695142078683,355.431981359036,oie
1969.5,340.8966234066715,21.54735419531945,291.03668020587617,435.6028880890139,309.9448806729087,326.273538906019,338.6645441288929,353.423893383548,378.68136689893845,oie
1970,361.0100561588069,21.85469716432158,310.0322027338538,455.91732422533204,329.4687268543951,346.17766744052324,358.80877904177146,373.79508442090287,399.28251495432636,oie
1970.5,378.4217682858878,21.90175268517662,326.9011785332185,472.3203715547253,346.65512763189656,363.55779758935097,376.2826599644068,391.31824399166464,416.72267438219296,oie
1971,392.8730366688173,21.685120644526883,341.397403846426,484.56630946862055,361.25575462620117,378.1574919936239,390.82743798064575,405.72970751778223,430.73707239247534,oie
1971.5,404.31078583049657,21.217132832919095,353.45170330967466,492.6792346336939,373.1996253505073,389.91559705200586,402.38494373114384,416.9825630561774,441.29541709817073,oie
1972,414.2051786172031,20.646137128602223,364.2216753585139,498.8768490267324,383.75666637805836,400.2015526348481,412.4077373257963,426.6262228173034,450.12560958983016,oie
1972.5,423.33943373256056,20.05076717355327,374.32521269567064,504.32950915737206,393.60592744386463,409.7443423173512,421.6659554227757,435.4866979749254,458.15477401746443,oie
1973,430.64401967922925,19.33498975420777,382.893123607337,507.4837630812901,401.80437180540974,417.5403222954633,429.10514510797515,442.4442588540269,464.14277536111814,oie
1973.5,435.89788343696046,18.490853687437884,389.7274919134195,508.08452582934916,408.1452488952407,423.37630280310907,434.50455495466576,447.2722374041246,467.8560635243526,oie
1974,440.4958481268421,17.6464429739922,395.9471996059385,508.1543736542249,413.843223637826,428.55585651289823,439.2419624832969,451.43534145646095,470.9156359665334,oie
1974.5,442.98882566851773,16.676506695134147,400.3671581635737,505.615733584323,417.62602546498266,431.71248185576513,441.8860209021568,453.4170743780732,471.64871302787236,oie
1975,446.22692455264234,15.840588905459114,405.2878413152097,504.61198950103505,421.9865577245784,435.52675141939204,445.2504359779548,456.207668173029,473.3711553521253,oie
1975.5,448.33323974221855,14.961779210349421,409.20303454418195,502.3628020026214,425.28663177770113,438.23873190722395,447.4826696721097,457.83606936807,473.8942544557386,oie
1976,449.6581150776675,14.076255248557136,412.3870095686417,499.38842633968505,427.82752949384997,440.1750177159284,448.93121664069224,458.6737386154555,473.62209322897513,oie
1976.5,448.6868199936521,13.050975225910266,413.60763299406614,493.5090026206932,428.2774000178055,439.9098997935595,448.0957974686471,457.1311251558391,470.8050220622951,oie
1977,447.4896120181648,12.076213386911677,414.52555803398303,487.73954455001166,428.44112870708614,439.383462613166,447.0242354949482,455.3824660603044,467.854537932716,oie
1977.5,445.2967423633208,11.084087691067591,414.51985814032577,480.97201992731755,427.64829060365474,437.87456986464565,444.9531611782071,452.62354181559186,463.881415880471,oie
1978,442.8295080808358,10.135375159998976,414.1724252193639,474.2157909645499,426.5331282647344,436.0619174248161,442.59718237495474,449.6057348710137,459.7165149232429,oie
1978.5,438.8590646451244,9.124007467089434,412.49103641802475,465.7015154544619,424.01323892056155,432.7909875244342,438.7438109791527,445.0479567782673,453.93482035816874,oie
1979,435.109195264114,8.20086520529014,410.8668955289343,457.9081718888365,421.6024370161068,429.6803311393811,435.0935109973851,440.75206702593584,448.53114453312776,oie
1979.5,429.5618880037502,7.1888739068440195,407.6667753717944,447.9046632698558,417.52986311067946,424.83544186691904,429.656930250126,434.60575747004924,441.1704002958266,oie
1980,424.1121637767517,6.2572517353365145,404.4208464044596,438.45841976734823,413.45519614101,420.03544012401017,424.30216457296285,428.5960914068012,434.0454611702574,oie
1980.5,418.12712225090445,5.349340972059874,400.6191791781535,428.9688581146416,408.82543752353,414.68735374121087,418.40785100360915,422.0575642228989,426.4250904431832,oie
1981,412.31891882991647,4.523548025614755,396.8443038737055,420.4239764295385,404.27206456496685,409.46132968372024,412.6782698846175,415.7363053827569,419.1258985028621,oie
1981.5,406.3492020067603,3.7507974416013843,392.8243916576044,412.24585660562263,399.4990123748879,404.0427257150033,406.7772669588527,409.2736747045152,411.70139410205246,oie
1982,400.8630772244962,3.0812556456641134,389.09415858811644,405.1396131855496,395.0787297930486,399.04284999758977,401.3454524432158,403.32926791487955,404.9411478114791,oie
1982.5,394.3653645111008,2.4012433274950182,384.44751788445086,397.235404426707,389.70610106806095,393.05307506970746,394.891165285596,396.3139521105033,397.1709752770296,oie
1983,387.51472404920764,1.7924198054143847,379.41559729644393,389.3420749260279,383.8802196800861,386.6373229894666,388.0113350511882,388.95417770143024,389.3189387078709,oie
1983.5,379.706365535902,1.3020297942800003,372.18187683686546,380.8046960299407,376.79389492584113,379.261527142478,380.1450756552154,380.6337165764578,380.7960603739784,oie
1984,372.2654247394988,1.14495648374524,362.2164146933211,373.0439796658724,370.1805087499798,372.0577377311421,372.6909167952448,372.95247194933097,373.0342804719076,oie
1984.5,364.5447767136504,1.3484490952212005,352.0822827887944,365.31619755636655,362.404254998607,364.4036532438036,365.03339467748975,365.25482877786396,365.30543742087497,oie
1985,357.59154295592435,1.6941389615886735,343.2683347652916,358.5955033001389,354.5964051584621,357.3959158814343,358.2242483782885,358.51554935932086,358.5861425705935,oie
1985.5,349.8716624457013,2.155929496484131,333.5155246355383,351.3853671993179,345.89160469506766,349.3900375967228,350.6524963827833,351.1823990375415,351.3669030447043,oie
1986,342.5265534169137,2.5950774602871753,324.4897695783513,344.71697336795114,337.6875276420546,341.7132890378257,343.3514986422366,344.25476063375714,344.68861267006633,oie
1986.5,335.092979365815,3.0294954268572996,315.49450866899576,338.16297279686535,329.44287910855735,333.9624905987347,335.9369509029966,337.14886011825126,338.0336305674263,oie
1987,327.97584582379494,3.4177715667776933,307.0869497749786,332.0224786379582,321.62023516235257,326.5645022929173,328.830686732545,330.3160297331412,331.5973158518497,oie
1987.5,320.15023833818583,3.846825974850998,297.78508177096796,325.4144040559572,313.02873768666507,318.4391728194938,321.02140426397796,322.7979915838698,324.49282881096866,oie
1988,312.94717566577987,4.196360783148771,289.5106956758613,319.27153297260793,305.20929423148146,310.9842196332739,313.8239686791686,315.84295459408696,317.8926103950387,oie
