Iter_number,System_age,oie_age,oa_age,Transit_time
92,27.301731648157716,0.5496642342522419,27.629067269189644,22.02496774269524
93,25.36413022730637,0.42404413853256157,25.715437347738906,14.786617882679456
94,45.84788279155649,0.6967377158376139,46.29565391854597,34.36685091377695
95,169.6044142322321,0.5803515498091709,170.02251771797526,113.9202263720385
96,41.95803866484788,1.0152624664558374,42.544773411402446,34.80689827030267
97,51.64322599609506,0.3904863896876602,51.85896955037932,45.12128147193033
98,48.51006669653728,1.261727342226949,49.60465748330734,26.9909816840638
99,57.264617526729495,0.3505924128532522,57.456622545765185,50.50610604638961
100,62.27272756552252,0.33885729838680595,62.483028261796385,48.50075690474082
101,53.06539818221119,0.34163774317241685,53.24776090929785,48.007345066345515
102,37.60958875708534,0.5441352021646804,38.1052412055838,19.972844601342377
103,27.300965781567413,0.5905969871785216,27.628152632631526,23.639309982520274
104,223.64440766481263,0.4362804944629477,224.04056948768337,119.27386404674718
105,58.041038817353204,0.6581007129624292,58.41609220696826,49.08890369327783
106,57.971400429652775,0.3751090005378655,58.15910032773642,55.933625327611786
107,42.804064847723865,0.534925984210591,43.26007692040791,24.275766061548573
108,64.22423249751795,0.6801459273239162,64.80724341821488,36.23589391965643
109,30.57132558784892,0.560844748506238,30.84913466658913,29.61712929333586
110,55.39440529693043,1.1913135454311097,56.197217801205,39.53604699285801
111,33.3168619189785,0.45744599831624083,33.55152952151015,31.24705121140222
112,46.90571499101751,0.7283815180676738,47.41561790350826,32.302904689728564
113,32.647310804900165,0.9247168502775193,33.21367907631824,25.535003801196524
114,46.49313532007486,0.5264516028099824,46.914559880298775,28.068374106418837
115,62.988813993494894,0.36383329345651066,63.223213614633586,47.259335608348586
116,54.024705692063044,0.5135929939536368,54.323340180934416,44.82415014832393
117,94.47166406617717,0.39642648014000886,94.71697162534039,73.82951433023094
118,16.493301871090907,0.3583400868267232,16.72551624107882,12.233537115314217
119,60.947817063241445,0.383457399880052,61.166843090105296,51.54401790103825
120,85.42094894410894,0.3979938219605914,85.62421730910694,80.82612634949201
121,48.26959314812311,0.4201791251363818,48.524611918916584,38.390114439750306
122,50.44403849427018,0.36656028549918895,50.64900503312458,43.556283090760665
123,46.260192528509045,0.5651542676381357,46.54971721938299,43.477588942479
124,28.656431604234708,4.041111620272042,30.535316569653123,27.60091824919621
125,66.89492556544472,1.2594851226817594,67.60806264445782,56.75754791570613
126,38.41857308353368,1.088570499642421,39.150658083194216,27.413194082339835
127,33.682147479177296,0.5284256449067267,34.05492387122909,23.01948823446155
128,51.82515459894272,0.907119702362988,52.64293247504792,27.796652840868816
129,51.3367946924634,0.4320218847231125,51.64717630117196,34.52870084014068
130,69.09417647877169,2.3129452314888415,71.04351953614473,39.50017598342006
131,69.49854735244129,0.33597500747101533,69.75766634409364,43.59883671189276
132,71.61843969805057,0.580896694027547,72.08876200201368,42.77885219554011
133,65.21889836201139,3.266852968701622,67.12366773582839,53.04768364693092
134,25.85831677194367,0.50303824331470115,26.14893877249714,21.501187826190087
135,41.381168095211024,0.3635652065961741,41.64666423695835,27.382202358401017
136,57.741449879613405,0.528733522054875,58.05065374170674,47.642802001947075
137,31.620579994002657,0.3532782409161702,31.810004001354272,28.416289556812053
138,69.10019739005806,0.4870941674715955,69.38874816801457,56.336817695824124
139,69.67627202040325,0.8070257796746879,70.25250446117806,47.10919287089081
140,32.332585074871986,0.34392030038918425,32.64557048304284,17.192158822612345
141,64.10186686016141,0.3776742603426221,64.35109370623124,46.956326610364705
142,61.56582840515259,0.8067674975236039,62.1960386378056,38.06513761013314
143,30.910087761344034,0.7040997974866541,31.538254951927133,16.740291174578584
144,21.012131399895953,0.6397909694150481,21.33063500657784,20.13139834685591
145,41.702672287190246,0.8041101653426918,42.09487890465428,41.00393987969348
146,31.014544145299617,0.3463850481303937,31.24593409715051,22.40468111599684
147,52.49744988922281,0.5459866203641888,52.904835603394574,33.9889915827579
148,67.51346018043085,0.584989900252312,67.86257419944356,54.60387360476518
149,59.07111164423102,0.4050033611095501,59.34342790965391,42.45761082376068
150,37.950389407160266,1.4369202971250135,38.94388250765989,26.27554295864325
151,13.597590536717991,0.8492772802617229,14.057853675370827,11.805144513716941
152,29.989834597276957,0.5547064441468751,30.3450717130762,22.531634014877355
153,45.99730271942423,3.1029655714487894,47.7703813270474,37.86271723358711
154,59.16183144432417,0.7102722934734365,59.534332324447156,54.328104274993116
155,60.55338284388966,0.6166406880063645,61.0183130747985,38.80300315901486
156,104.76366870732382,0.3475103974479028,104.95119151405682,93.89288005245508
157,50.502614312975105,0.3403019066660254,50.704580766953185,41.1035891560995
158,71.35762531205528,0.4695515196498275,71.74475995469214,41.87277030898519
159,60.191449800078765,0.338746986098324,60.43535668081916,40.42717032193849
160,29.042992336299243,0.4521027695363727,29.299289645184835,24.647255861029606
161,52.71017172230606,0.9874123075123221,53.2104040541254,49.929878588769775
162,50.85635539830526,0.482430682974586,51.12649703869973,43.807043304710575
163,90.76250253644521,0.8962289051900194,91.34995069913151,66.84175157573507
164,21.94152649458911,0.5631171681097235,22.34009275630546,14.902796918272546
165,73.190678672025,0.3874442180807448,73.51404263095176,42.43897901177426
166,55.733791206089265,1.1700641353366414,56.39495330699003,47.33785267859603
167,50.53623678847618,0.9361153611027412,51.01350649803011,47.57504187606492
168,49.80924934033878,0.3740571035351105,50.09829589353993,31.16809359040013
169,103.39379738721065,0.36757219209074465,103.71461914486709,57.35204263477455
170,86.77779420502823,0.3857516370760464,87.08275048800921,53.118553553058575
171,41.260742247528206,0.6112590440399684,41.77891005993512,23.522470763671286
172,21.661815440507063,0.44377520835180556,22.053425869667386,11.86119696376739
173,67.97970656711031,0.7233348596832984,68.47853866103246,47.588240556458885
174,61.15190691486066,0.38153120116540334,61.37630060101338,50.232408850415965
175,55.629198295564116,0.42308397002213555,55.95871721675033,34.53742272748418
176,58.99380231443037,1.614307985362866,60.28862765287592,35.43196614597865
177,32.163040286366055,0.35102192948464717,32.33204253722684,32.17407454341664
178,161.84756170656877,0.8654730756736573,162.2932807309248,151.82480199844926
179,82.02733028763747,0.3588469962477985,82.23039045658997,70.07926433707857
180,96.29509121561448,2.1032685680206167,97.57055604160732,76.2522762286177
181,55.9611512332449,0.7351295137970867,56.343178302326116,51.829779733696064
182,16.838303065283938,0.3741340147713149,17.018290606428774,16.757858829802057
183,23.101119522889377,0.6640471513286813,23.424485572150072,22.638992981381723
184,46.67750838860613,0.3988491874111475,46.93279731309411,35.21426461918085
185,26.775216714433817,0.3992040355194828,26.996810966509962,23.20870880507584
186,84.2642273767023,0.5947584131737477,84.5594896501605,81.92218384565788
187,63.689441167118964,0.6852934978606001,64.26316611282228,36.78331393068476
188,31.837471907106146,0.47214506769454007,32.07199639492726,30.81373082624493
189,75.1207585030563,0.577490454980033,75.40472760489615,73.70643683966136
190,58.89835110326305,0.3407008745229268,59.104184700200214,47.112538392104504
191,63.338211244835215,0.3367459761029527,63.52511967102246,55.14202315748082
192,12.497936983476256,1.4354396672225262,13.206660012257728,11.54786962990173
193,42.063944279357884,0.5889872678449631,42.595433137874515,22.547565839966644
194,69.08502494285732,0.3489070487717608,69.37478737681965,40.2579448583303
195,66.10584291404999,5.598287992019698,68.80724705330724,63.44776050835353
196,61.37119974099168,0.562965765421049,61.64593892291515,60.62524922046742
197,40.891240502555355,0.9577594852914404,41.441521266988076,34.129110907982685
198,75.76768002148141,0.436448362187944,75.98369795228325,73.93221339285114
199,58.59836225452215,10.72042928723589,64.08460792439809,50.50783335771903
200,42.329290260625925,0.360791902587921,42.511483232466745,40.42982376515183
201,62.25841331355469,0.4937724702458421,62.56562139396661,48.32378061453928
202,67.89737541752665,2.634793774896181,69.2735701428192,61.79676457255765
203,42.36853623708226,6.336949304521787,46.49548909723692,29.8676203105025
204,52.784863866288106,0.4120407377252897,53.06153562123721,37.97882500308555
205,54.20842725012187,0.4741061780295535,54.45503650475778,50.26649379955249
206,28.678541119334454,0.4264644462539051,28.90546124820182,25.924266656303406
207,44.399353826605406,0.3798729758766912,44.64767812175288,32.80040161691721
208,156.05059962799695,0.43378146289681735,156.452113347224,81.64286081294411
209,62.13531233950615,0.9403713420035178,62.58977977553771,61.78705748105143
210,22.71076900658143,0.4050033611095501,22.959958419373447,17.75591228735902
211,52.703362468817275,0.8513597366790217,53.252378579726326,39.35860829251861
212,86.78525672426349,0.5494740780289696,87.076548805931,79.05740147779667
213,39.644145637532574,0.9230066775375946,40.165143709619414,33.67389558199014
214,29.409426069955803,0.34857895000319994,29.605416369790685,25.20379523358578
215,61.90181727854768,22.547956602832947,70.13510819764008,63.12413258861369
216,19.453165343640432,0.36582305511753693,19.672098148611926,15.625384225179968
217,38.00792381642008,0.45538552736811116,38.275123216739956,31.220096531142197
218,25.915902302584055,0.4418763638738568,26.193507819396025,19.85406372814001
219,47.67218116284502,2.9383205355667372,49.01896010643406,48.6960051855644
220,38.24604353440301,1.2713806566142398,39.097229866605566,27.366019324297582
221,64.01131697996401,0.3348100705890817,64.20526202010687,53.40621603774239
222,40.4618901304819,0.642403696851531,40.81427419847016,35.47201054494623
223,33.3981467423375,0.6426620075224401,33.76976430896675,27.748647766358268
224,61.49660035711541,1.0045981336804362,62.392517710752045,33.341053455668266
225,54.26654916955421,0.4874386497969158,54.65522782500534,32.90352030657595
226,68.95450576549314,2.0128968316768843,70.61827198960786,40.20308133082531
227,52.794659074079966,0.57810711038172935,53.1012681498265,47.967396242384574
228,29.527623482189615,0.4432229452572848,29.889978253109035,17.446072913877533
229,63.06610582484234,0.5780317316515435,63.40361745361908,52.11604731368837
230,19.00863414049105,0.590633894339516,19.449073228969958,12.249271027914478
231,17.507957438122084,0.6341315364401372,17.92446428356568,12.750656429917719
232,46.54838094457269,0.6376976517575949,46.97906774553174,33.234879555900726
233,46.697733244498394,0.35173705319529863,46.918429792872786,35.94760480296723
234,23.089831065687136,0.9149765990543335,23.649562992895113,18.000681547741873
235,97.64350438806343,1.0070109621696377,98.24214329940625,79.22540164511749
236,33.50321330439503,1.3707536753139253,34.30511571869293,27.26836744146815
237,53.23820762371398,1.1079370503532402,53.79242979550392,51.013600532192314
238,36.8959519593621,0.6330694732177289,37.435386732027744,20.91989898211205
239,45.97111290251715,0.40833780205408465,46.22279420307816,36.003370474829296
240,17.682670850514125,0.3404817197297256,17.9880296194509,9.53102826074425
241,61.36323211917435,0.44145048540166865,61.73880697123962,34.89789434811318
242,48.912822197407,0.3720801947760353,49.1257055330015,41.27373649296334
243,55.91421270946511,0.3844347896567987,56.21089757669224,35.03800602425231
244,41.008327464493405,1.128732094371708,41.565103236173044,39.70586883736438
245,45.46262046988881,0.3741340147713149,45.803933283256924,24.120560959421027
246,45.18046984873784,0.5906206052153714,45.488111906257465,41.75004483152596
247,42.007419316290395,1.5620605883738423,43.01604330067536,31.096164852949954
248,21.396821422183642,0.35008367240653393,21.589068564504693,18.733447319356095
249,51.105774352912405,0.4682661521537446,51.51041253427117,28.610590370922864
250,67.600620885704,0.3513294178750405,67.90112335207822,38.25273465636538
251,39.28063448027889,1.5793089868822503,40.1233777312444,34.98656979893548
252,52.28685140259491,0.8217299568406397,52.92106164286088,32.69640515396349
253,73.41339838434622,1.0591066660656916,74.0165187752106,62.05504495108062
254,18.219673912426487,0.36944504762462377,18.44236445657904,14.522733534126784
255,64.3546819145653,3.634762627517124,66.72308619181348,46.89658175303772
256,32.295263128493765,0.7777067735326914,32.83567047819183,22.346141867702976
257,58.665690596789545,0.34282000718938827,58.84921274715284,52.93622611401012
258,19.556785580591843,0.38132887486994693,19.753599692592488,18.180087654747243
259,29.329690887573626,22.547956602832947,33.09452524025696,30.594579267992035
260,104.78736440648362,0.6183699148560384,105.26886532649681,65.09752896037607
261,45.22799763146547,0.7412957408123806,45.80486248816773,28.04884418000765
262,35.75915745714745,0.7534821541795824,36.41437768902156,19.863231354099124
263,46.73358316165223,0.5705818307059755,47.0750726638852,37.63634652306967
264,63.92196553709661,1.8203307345891135,65.17783928251525,44.48098495621453
265,41.602805207221614,0.5394102433257235,41.876172256862525,39.5076740873627
266,67.7410956934719,0.41986524676592857,67.96029399231602,62.662619604793626
267,57.398504919103495,0.3551943829663817,57.608202011868244,46.9725318984682
268,19.2184942572595,1.2556110147409776,19.992971267196037,14.713872126232776
269,48.87283207601584,0.6062969108838271,49.22044962139847,41.069401310030365
270,64.48005820621187,0.394510046429313,64.75734622154022,44.35413615370873
271,37.15998690549743,0.5630943652375107,37.611192303952464,22.394676567187968
272,42.110277085493315,0.6965382557115608,42.47476692963115,38.670656843351765
273,55.86346418522186,0.7687056375025926,56.34445545078796,43.02096928666786
274,37.48870700854769,0.33859061446122785,37.782286518217376,20.917022732998984
275,38.97831807109873,0.6633366693124304,39.389278890619245,30.27663214988779
276,24.806893577590746,2.4141145311709016,26.24723841178624,19.34836828648566
277,15.294453814995878,0.853403876430763,15.861594983148427,10.938651172916877
278,57.17524961910428,0.3346537793255411,57.395101323467,42.07005259955112
279,70.45648448785057,1.2049459047987736,71.17716608759936,56.665895231942585
280,26.319804876413993,0.43802576739571675,26.55170016712808,23.89173554459346
281,36.32580609975149,0.46809313366439065,36.713468247537726,21.19841821671126
282,63.33663898226605,0.3630288494377456,63.57712408077371,46.22095122239939
283,21.5721868003975,0.9150991195422825,22.04440873102473,19.832582802521866
284,56.879032718986885,0.6366416362718422,57.36937933599879,35.67776004087971
285,45.7284543483498,0.4047491444958487,45.9699550824737,36.98901835671184
286,57.58524996686268,0.5082265339160351,57.946630045415034,39.126182092906475
287,33.83870093290719,0.45469315833317214,34.13375542784852,25.139009343020575
288,39.439284761154596,0.35671164291033913,39.61603094238619,38.37796964085332
289,91.33979311736219,0.49590524893400817,91.72525872576078,56.848583845573735
290,190.35832975225594,0.707316882978912,190.74480266554212,168.46365682342326
291,41.89382968407015,0.5199088465207872,42.29354113862195,26.318118433960716
292,22.59795534878845,3.435427141616158,24.414192980573993,19.22029248457796
293,72.52674829638457,1.3989393161848251,73.5870818499978,46.13114377124764
294,20.8421783985366,0.3544680555224324,21.03816614143504,18.119589961540402
295,56.85347781529837,3.3153909980644487,58.94783978172167,42.656299044184514
296,28.443743677421324,0.3427370438141278,28.657354391375563,22.00496569884919
297,123.15664124101052,1.0076000585512774,123.94026263177457,76.56339338751921
298,19.17718085735166,0.6209515160921357,19.491791132532157,18.040476193375287
299,11.080526096524622,0.6668784280663395,11.45603245826711,9.28087124318385
300,73.342902661852,0.412388940548462,73.65656830192134,46.6428591382222
301,66.66234759266656,0.5277422127026112,67.02847021145101,46.42946264373645
302,101.70933962601615,0.41161546020784495,101.97342957433163,76.672961936685
303,55.654635866423,0.3724241210171282,55.89474690707307,41.71240996062362
304,58.109786331643505,0.4129812930659958,58.376050889874996,43.545208874934644
305,35.93019519841184,0.41999243121366453,36.1349275432598,35.48761827583193
306,40.7682990980036,0.4355520489649176,40.99993034862544,36.94534424430179
307,27.814954656831738,0.5643952071533962,28.26812480143718,16.71214713362324
308,42.51240585521342,0.47828844437548856,42.759049542181806,39.713180076196274
309,24.31098602917283,0.614443454232057,24.838038944794626,13.678494230343924
310,60.266120903831514,0.5244178323701761,60.614033724724216,43.871090520603936
311,42.67693090098359,0.38687974645479384,42.86886158701115,41.477095064319656
312,28.592360489898446,1.8110070723825606,30.03297338992335,17.184310067050568
313,31.85322047788217,1.243991126035861,32.93832056824581,17.59952856780073
314,27.35070911282023,0.6419457504796892,27.753203854672353,20.9440069278807
315,56.37143362517035,0.6085091950352075,56.77056572360443,41.47300233735136
316,57.60304987436613,0.3442506423243398,57.78267579673378,53.31878644116865
317,80.07635221103763,0.9664033228081536,80.65274454649253,64.71367869243268
318,142.20138600300982,0.4603020672527565,142.5070434960563,103.6122579617893
319,44.05285803936348,0.579992814234619,44.362498650611954,39.722565994145825
320,35.19962628017773,0.34870146765940974,35.48033104398992,21.13850511386335
321,67.64709280325438,0.4340769787445644,67.85961484087507,66.70512251995345
322,31.84435636964223,0.40191770097556334,32.06757651131911,27.616222065335677
323,47.02163103738569,0.9972800139251858,47.67212111113662,34.660216735128984
324,74.06452555205162,0.5250872193096559,74.39926999041114,56.12841148470787
325,64.63275775775189,0.38710003294790274,64.85737720143837,53.81550034780677
326,71.8112648987943,0.40701169160092393,72.02462169209747,66.17473598131191
327,72.01016290327973,1.0876494853806127,72.94089169556867,40.67093560894655
328,60.8474756664709,0.8634041085771004,61.32878914127893,52.53695496421446
329,57.74491567092882,0.3626221805850029,57.97617083055172,43.758209586964554
330,62.18594708740857,0.3612826052268032,62.449520901633214,41.22172028656203
331,33.17048156177688,0.7675480491344211,33.55912166299306,31.36838820644095
332,19.567208111641126,0.5593951593843486,19.925565348045264,14.642601848382146
333,73.24873710413597,0.609280240578859,73.54793678424242,71.94253105560435
334,38.87859801144473,1.0077052333287337,39.40432445073246,35.64828706148095
335,135.08621977549822,0.35187844650445893,135.27016246009939,125.01235552498258
336,41.09865957581086,0.37420456740791924,41.38266175885076,26.171753459030793
337,39.23062186409396,0.9234336072342979,39.67928774487072,38.6359796408006
338,117.2025841020532,0.3925782832824446,117.44361624034332,92.34185005211648
339,50.89458036947186,0.33968128797171965,51.07252864394092,46.907151883386035
340,37.93665730756527,1.9864910712701036,38.95860655756498,34.80996392316795
341,36.686039446096466,20.01993060791033,43.211634887248024,34.462523139258025
342,51.32481616179812,0.9908279585225104,52.024823748173425,34.98864013807618
343,27.439130194348177,0.36327337655673303,27.647458503321385,23.04455115886243
344,61.432603766260236,0.5436231330666564,61.69496836633482,61.37205870573825
345,58.13509978344855,0.4200161909587491,58.52013065618158,30.6986622374695
346,32.037917083437385,0.4605739257259676,32.27016149311242,30.555127567568253
347,70.74720111160404,0.7602343131794382,71.12751864540719,68.1308636601031
348,99.76783608266554,0.6767791908810309,100.12278258763786,91.84243951555727
349,33.00222166680405,0.5420991394315934,33.397532288143005,21.823249396387006
350,60.437009530651196,0.3475000784148135,60.62589387160778,53.714632317829704
351,62.102047644018946,0.3341285415369439,62.28382571694104,55.1547921027516
352,58.95983094610549,0.5064230357764568,59.21120433998991,57.28482651847621
353,20.70887798613109,0.4683522891108774,20.984098137875492,16.91031555228879
354,49.770378658677956,0.3334940110700223,50.04293691996343,29.460463094540973
355,73.06461706442225,2.2475651990985868,75.0282027513012,40.35062639409665
356,46.30048990935311,2.653265927991323,47.835463558050016,37.82850611012522
357,99.82810979768509,0.38915170716674996,100.06215881799936,80.2715515773058
358,69.31273238625175,0.7682132323908529,69.79651485189692,53.09221350595384
359,24.276468773415427,0.4054685269645254,24.52820176571498,18.819821912019208
360,91.40944472475844,0.3401322287254239,91.57904704476881,88.62741684436436
361,47.44082089230001,0.6785378517318852,47.81976071951101,40.88619118093723
362,58.18843530378668,0.35775082246493844,58.48731970077093,33.701286779841176
363,106.04409229915441,0.3495227447521795,106.27432843247972,77.88819138852357
364,75.17503570953306,0.35851404484031996,75.4347534626838,50.19714668127381
365,76.30169328333152,0.42306485239041536,76.51578332427857,72.83255829125453
366,65.29269329320802,0.7621685424796836,65.71002072689915,57.45275551805059
367,52.143813271892796,0.3733595894058811,52.326470148844884,51.436904131418245
368,57.995526805066966,0.5062230855570775,58.27454281295524,50.76618707676496
369,25.998092556761126,0.34413908822977757,26.173280396148545,24.57604534720528
370,18.664347903977774,8.088654080123053,22.020758793511554,16.26259533131092
371,76.00314341629267,0.7317252853859635,76.63146496844544,42.81326770755887
372,38.328329903168296,0.8051922471195884,38.970443063622746,23.18078390858951
373,37.65676712660688,0.3618467404180739,37.87736343618708,29.80638717632585
374,59.50260765075815,0.5427142029479477,59.837141879805095,46.59255131908173
375,44.052014136827594,0.5643381876685484,44.47213317569481,28.56805595324615
376,39.3002346358998,0.46521092476938897,39.579141600580805,31.60050270299014
377,89.0649127585488,0.49590524893400817,89.4245903461107,59.38806613668863
378,35.93054181508479,0.4530934278750565,36.17037543921294,32.683464005689515
379,29.63014168007987,0.4583313093967073,29.853695481734736,29.19095443795327
380,24.540911651596,0.39240120994151095,24.780852050570818,19.318934055350496
381,107.09796192021005,0.40632049601628917,107.43719774150506,62.093779371093035
382,65.86634552253837,0.4225928388821864,66.15904410915776,45.97055505840016
383,46.9820106079641,0.4127727843804132,47.24237086314035,35.96075332524343
384,56.6885051657257,0.44686592917534507,57.00800240279915,38.317771916457325
385,70.03875259164056,0.685160612908523,70.52680268020775,47.49133949797219
386,58.39730018502254,0.3606053120455881,58.597081864275964,50.91474067820263
387,70.73188026253835,0.8941173299477007,71.18354845376487,67.39644958968854
388,77.81786467143084,0.39360618026116345,78.11934526152731,49.15179659990247
389,52.018474706755626,0.3751870487265217,52.275934438045375,36.63398158230223
390,75.8817534107117,10.224317865501476,80.92814892677401,69.38538266588266
391,40.32957594153314,0.4985497622861869,40.60199049752054,35.5493630089404
392,40.24589411455433,0.6760170833418041,40.70004999752115,28.856626473352975
393,63.82441358562583,0.47663137361574887,64.22275693969863,36.94458802195525
394,54.404393852163395,0.364670186734939,54.63472898434585,41.617151486563905
395,65.6778172012013,1.4788622484473846,66.52368559693461,55.08199312729353
396,11.4100900310614,0.4587653517003239,11.76328820863699,7.112075801291802
397,53.04414611991684,0.592642060026434,53.4412221195009,38.20534622675266
398,62.53210661827008,0.40775942353435746,62.8589268036713,37.74050261513649
399,40.40511958234827,0.3599697390278341,40.63329549070175,30.774122922078515
400,48.554703201784875,0.45975992244358727,48.86916460259589,34.28194802958829
