Year,Mean,Sd,Min,Max,q05,q25,q50,q75,q95,Horizon
1950,-16.316176970688506,1.9904149249910723,-57.74591263884987,-14.663382069372899,-17.83938590090343,-16.27222679474552,-15.903195984917351,-15.767899375753652,-15.689664521603484,oa
1950.5,-16.419606147876703,1.9831528032607473,-57.7634791843199,-14.768865893693084,-17.909455271624786,-16.384461714448015,-16.00151248355747,-15.873099597002227,-15.793460307630452,oa
1951,-16.527916766693654,1.9758775846492318,-57.78146287327457,-14.875294782022541,-18.044308647676644,-16.505819897545045,-16.10589309237359,-15.981131810158784,-15.902264192654792,oa
1951.5,-16.641734214441534,1.9686445746849792,-57.79999176421779,-14.98289890093918,-18.123542305350835,-16.630712399885144,-16.217560474559967,-16.095936062388766,-16.0128483119126,oa
1952,-16.75687190474743,1.9616307581549566,-57.81885379825113,-15.091665877348003,-18.261572967455773,-16.749113870675348,-16.335762391611496,-16.209548715465708,-16.127673623968512,oa
1952.5,-16.86766088202375,1.9549386969903049,-57.83762287156835,-15.201216653276894,-18.404748266561466,-16.874615376458515,-16.444255487310876,-16.316971824961335,-16.238260539734707,oa
1953,-16.973917432082587,1.9484929668787405,-57.856159716952796,-15.311246839439407,-18.52509059625023,-16.983857264254667,-16.552925007470687,-16.419138748369754,-16.346648847876317,oa
1953.5,-17.083060566492332,1.9421653190019232,-57.87489484525554,-15.42212105325369,-18.601169887135605,-17.0921446584473,-16.655040465519853,-16.526234860560514,-16.456529925192754,oa
1954,-17.1978306063199,1.9359958136528066,-57.894111974617026,-15.534013434905681,-18.717195948337196,-17.22797154249517,-16.76593854702407,-16.634801529342713,-16.567061847400264,oa
1954.5,-17.314234665503992,1.930063278637611,-57.913643749239355,-15.646911915693451,-18.85085282591641,-17.352862944000375,-16.880822500989048,-16.745245903799052,-16.679860553948835,oa
1955,-17.427800672360632,1.9243401507448812,-57.93316729676834,-15.760562991931515,-19.003395603573235,-17.464515701829995,-16.996156793784913,-16.853623855765942,-16.790100855782875,oa
1955.5,-17.538306399497408,1.9187671585419848,-57.952583713533286,-15.874755891255976,-19.142439437983867,-17.588974715798095,-17.106736392457968,-16.95882813928185,-16.898102665806423,oa
1956,-17.645471239885108,1.9132962706543906,-57.97183146459872,-15.989350776608568,-19.265692578441,-17.70510238139564,-17.214907164171457,-17.060853242861633,-17.00513246817235,oa
1956.5,-17.751304679520167,1.9079269852159555,-57.991010518906535,-16.104298318808,-19.38384583857968,-17.81365144137889,-17.31842212990464,-17.164478768965846,-17.111505546401315,oa
1957,-17.8600244109065,1.9027475227010782,-58.010405267803876,-16.219791693329654,-19.508160844776256,-17.92889151960148,-17.424037068127063,-17.268805707616295,-17.217108611890996,oa
1957.5,-17.980357192915815,1.8980681564863398,-58.030664819479604,-16.33655733500006,-19.660660032643037,-18.064569690069618,-17.53819598573153,-17.38423572828218,-17.324759713662264,oa
1958,-18.11631717864196,1.8942797006114922,-58.05225987444407,-16.455384278286857,-19.858747593120185,-18.20461045601568,-17.670782896965996,-17.511743001617283,-17.44702770886019,oa
1958.5,-18.263629868159136,1.8915464753645501,-58.07508084103941,-16.57670795616162,-20.053962066586948,-18.37307968815699,-17.812181642517466,-17.649100985177856,-17.575610813326836,oa
1959,-18.415493786552688,1.889729334278647,-58.098690438413314,-16.69236142264019,-20.262858834626417,-18.543159366681078,-17.95567147258026,-17.787204975103332,-17.710017120854758,oa
1959.5,-18.56340776751514,1.888275657647365,-58.12242617556285,-16.80517667695469,-20.45800665175804,-18.693336504293722,-18.097426634106128,-17.919830180075955,-17.84538876719563,oa
1960,-18.706189833445443,1.8869231991338962,-58.14601083431725,-16.91839915791482,-20.586279808475993,-18.84967898123915,-18.234700922603928,-18.047852910157395,-17.974836139059086,oa
1960.5,-18.847211151119442,1.8858243699484847,-58.169560129307186,-17.02924911813042,-20.745269314711667,-19.010358544896718,-18.37484567826736,-18.175510177228738,-18.103381795923397,oa
1961,-18.981207452145036,1.884419290858034,-58.19275049953576,-17.140883942456277,-20.902840854388693,-19.163807246130954,-18.501593026413353,-18.29751214283168,-18.227758599920502,oa
1961.5,-19.09424034559871,1.8811587575991964,-58.21457242656025,-17.25228250213995,-21.009672255391035,-19.294286489149577,-18.613888477010843,-18.40005354458693,-18.340248157633738,oa
1962,-19.182874869046895,1.8755086653178257,-58.23448789890773,-17.36244457385694,-21.086002343131646,-19.39604889561214,-18.703670899022306,-18.483066590172598,-18.43535877895856,oa
1962.5,-19.25316568222656,1.8681168524681673,-58.25270913381186,-17.470796812750542,-21.12550680263004,-19.467696088674213,-18.777661113875023,-18.551895407357797,-18.51297772712459,oa
1963,-19.290704370065757,1.858017153822284,-58.26833759742056,-17.575935743887825,-21.1560216829886,-19.5018512391103,-18.820392282370925,-18.599007929855027,-18.565287916118802,oa
1963.5,-19.256534223064392,1.8436296561008907,-58.27856613658356,-17.669204356956293,-21.000557775502635,-19.452877285197403,-18.799851447365846,-18.589426243384167,-18.54449988845829,oa
1964,-19.120445169734225,1.8287056577270904,-58.28057654287433,-17.75324752189156,-20.616424140491954,-19.293805215665124,-18.707044564977682,-18.505869399162712,-18.429489869214578,oa
1964.5,-18.872315917783208,1.824831565450456,-58.272782498765665,-17.824791549669207,-20.210919652669986,-18.9542908286344,-18.500048023009754,-18.309775987083942,-18.21464978417937,oa
1965,-18.49811794094296,1.85116036169944,-58.2536268834728,-17.084521567884536,-19.86424339359836,-18.440156370984422,-18.155937540196287,-17.980483897614448,-17.866428813059326,oa
1965.5,-17.971523627780083,1.9369555430325265,-58.22076386048391,-14.307381063734192,-19.57580059985627,-18.029504433997147,-17.621331394784832,-17.41154099894579,-17.109873345931724,oa
1966,-17.267736487074842,2.1182504518553626,-58.171751411617564,-10.790362090234872,-19.329739890730604,-17.491547422629065,-16.988544843682064,-16.605381508590895,-15.72423129488049,oa
1966.5,-16.350879740876426,2.4333166604573027,-58.10342922076484,-6.384367825684745,-18.909038857029394,-16.8388046473128,-16.210240899342587,-15.503805821774296,-13.838207345840955,oa
1967,-15.123048377924668,2.9415991076160406,-58.00838155541965,-0.6165915666045407,-18.539180962478436,-16.013884456144794,-15.150212870122527,-14.010736827619997,-11.29317801502195,oa
1967.5,-13.494567080080321,3.694987218816619,-57.87813848057199,6.886066011445147,-17.990884459977195,-14.91697900854433,-13.723938002358382,-12.045315303774311,-8.068002684642968,oa
1968,-11.492508251960402,4.672462304465121,-57.71165803585021,15.85304021528855,-17.40041547698166,-13.56671151479083,-11.97719654667262,-9.742691159041694,-4.08544112981491,oa
1968.5,-9.334057724434544,5.736848355258399,-57.52183287938906,25.03946058136797,-16.763854263202166,-12.011079213842313,-10.097098426799123,-7.15252860017837,-0.0026700265637153945,oa
1969,-7.116037469616789,6.823899608694561,-57.31838600813366,34.00526593323394,-15.939876855355928,-10.46436767326167,-8.220330786043172,-4.548420091651045,4.498243118043754,oa
1969.5,-4.832561498267768,7.9326848366206715,-57.103721957352136,42.86599143172598,-15.054096884534808,-8.826025105200529,-6.267509683483052,-1.7910749435405826,9.413195004201523,oa
1970,-2.5126368441793225,9.044181039309727,-56.88110085446707,51.51328156561008,-14.120914923148014,-7.198782996711895,-4.298724070213867,0.9995459332815537,13.70332824135246,oa
1970.5,0.037442179977119724,10.26696370331359,-56.63949369225041,61.04356717322945,-13.10389903026779,-5.406527585995524,-2.1341788517804106,4.017940282955101,18.50349626865316,oa
1971,3.245145087385349,11.8368762783065,-56.34797960767624,73.65797467306945,-11.878077367852196,-3.187601870119239,0.6744720445807095,7.853706181097042,24.795734204599555,oa
1971.5,7.491223542453189,13.959531665697005,-55.97401927473589,91.12149592015828,-10.247091646758843,-0.1919624345613491,4.414887480580942,12.978163927284292,33.36346779663349,oa
1972,14.07020532970981,17.36092843022805,-55.421177522894325,119.92677167675735,-7.770539524184461,4.258913053047819,10.163706065461353,20.815593485977722,47.05795943323697,oa
1972.5,21.500966956321466,21.141217399800958,-54.75480900750929,150.98020089284026,-4.895179600388216,9.445607168589941,16.64872057121869,29.65760786662974,61.836302802402415,oa
1973,29.35982405471969,25.053723102219777,-54.01739191800758,182.27554391650648,-1.7931761234800334,15.015340813617108,23.50210610837256,39.08643942966567,76.91248047541815,oa
1973.5,37.02814467374944,28.750422033639545,-53.25927800407004,210.75247879769222,1.4263432330974832,20.488527052121007,29.958293803847734,48.130622747128925,90.94248990534358,oa
1974,44.396164747142564,32.1919953338412,-52.50427236032085,236.35059098023592,4.532123190046502,25.881188395313004,36.091550021698836,57.012244995106045,104.02881005850996,oa
1974.5,51.35206332706643,35.331745343784824,-51.768768435199284,258.8303013935624,7.436121155243593,30.73346247332637,42.56282399444777,65.48149315460327,117.48365391997757,oa
1975,58.00789878969549,38.246585482015206,-51.05250981522558,279.69487478970944,10.112494564477803,35.51169672046977,48.569636049093816,73.45510879132527,129.48572838210373,oa
1975.5,64.3855422274679,40.956110559276226,-50.35553346811672,298.50442737714957,13.085000792176006,39.96504091819742,54.14332846406411,81.07299091307569,140.33317151246476,oa
1976,70.42117555560412,43.43112457032329,-49.68266458324055,315.07490939887606,15.875422494629253,44.4338291347764,59.49675548402867,88.22216465093568,150.39068112181758,oa
1976.5,76.10833282426435,45.67478054607531,-49.03567455311564,329.48838092713515,18.92726370448664,48.64676461247342,64.63376559874379,95.17323557179165,159.89329751936026,oa
1977,81.47566060452962,47.70897744339482,-48.41411185313438,341.9906820823695,21.632354640371457,52.52714889279309,69.66408576348559,101.68326157908902,168.79710370239778,oa
1977.5,86.60922360113169,49.58553457377674,-47.81235718631738,353.0988442499907,24.226637252169418,56.52168984073086,74.48816938351354,107.6758206712402,178.0115285663988,oa
1978,91.56459357855316,51.3380790298317,-47.224989479034754,363.1531414176128,26.75130066748983,60.18364065768983,78.87497396327348,113.75236851487469,186.58362895054918,oa
1978.5,96.21548115761965,52.902123446169185,-46.65918159761928,371.57449104243835,29.198614528217416,63.70836032421939,82.9801152202757,118.98401236880856,194.50736243408082,oa
1979,100.69714900874482,54.35387955658822,-46.1076087503941,379.0783705595058,31.564550079324064,67.28583524372095,87.12743316308968,124.17035623776984,201.97728544005273,oa
1979.5,104.90632292458102,55.641796101612584,-45.575414777761615,385.2054556431126,34.695866122098344,70.81293586042568,90.95191357674682,129.18933921333957,208.87147285697,oa
1980,108.97187745667996,56.83711137645969,-45.05594895388465,390.62808117261415,37.05314602926957,73.92977550973873,94.99743708589136,134.9079008268344,215.34903326241104,oa
1980.5,112.94881647291199,57.97135337896473,-44.54328558851839,395.6542965492402,39.067388051330475,76.95216234730006,98.78886522777685,139.65333964110627,221.23890534758107,oa
1981,116.74862442074176,59.000015671889216,-44.042257204374046,399.85534698172944,41.1423236650306,79.85968918100257,102.5655217242184,144.6154162786737,226.84194525506152,oa
1981.5,120.29281612324509,59.884693553707876,-43.55820535055166,402.8679305875258,43.13598622698279,82.96352067645651,105.80902122420233,148.77870273469964,232.72904837878124,oa
