k1,k2,k3,alpha21,alpha32,sig.var_min_C,sig.var_oa_C,sig.var_oie_C,sig.var_min_14C,sig.var_oa_14C,sig.var_oie_14C
0.1339133165813969,0.014854347386200195,0.004629838667093857,0.1326282181050098,0.48195898028774004,53647.94335268447,440434.62013567996,293249.6361688907,100.94549868991474,20068.12814734854,2913.3536031284543
0.012239217366031762,0.007656364638813058,9.435060098897357e-4,0.06896929911031399,0.2450962713269111,0,0,0,0,0,0
0.09880605687996791,0.006489260253789192,0.00268254118360771,0.06004866704516032,0.05648197391080073,53647.94335268447,440434.62013567996,293249.6361688907,100.94549868991474,20068.12814734854,2913.3536031284543
0.1976594503186676,0.0793652389250287,0.007167189705901076,0.5202204090831092,0.9994481968531769,53647.94335268447,440434.62013567996,293249.6361688907,100.94549868991474,20068.12814734854,2913.3536031284543
0.12594321131929637,0.009834145783314855,0.0038701493974105084,0.08616197994990821,0.26891054678092563,53647.94335268447,440434.62013567996,293249.6361688907,100.94549868991474,20068.12814734854,2913.3536031284543
0.13235748061956473,0.012372082858801786,0.004546972159074598,0.10741518193112704,0.4666644906327632,53647.94335268447,440434.62013567996,293249.6361688907,100.94549868991474,20068.12814734854,2913.3536031284543
0.14020008227108954,0.01751279643198041,0.005350540828853635,0.15650117960418752,0.6696578369043765,53647.94335268447,440434.62013567996,293249.6361688907,100.94549868991474,20068.12814734854,2913.3536031284543
