k1,k2,k3,alpha21,alpha32,sig.var_min,sig.var_oa,sig.var_oie
0.23108741227856644,0.08972306618674429,0.00823358775620438,0.48803013293949316,0.47156002855551116,9909.306774501321,24967.73437113267,461.78938037823065
0.05863748836906671,0.09724579392000288,0.004541169467664465,0.30736140156752983,0.29642106386989786,0,0,0
0.11662689746122117,0.0020092474053329144,7.074857982328877e-4,0.0013992804300189867,4.2118793120923814e-4,9909.306774501321,24967.73437113267,461.78938037823065
0.4089851607085512,0.37661293632824505,0.018591176071370504,0.9961762593147684,0.9979347722504123,9909.306774501321,24967.73437113267,461.78938037823065
0.18577883322467384,0.008238587269800013,0.004008405941539982,0.17507807242967022,0.18950297667577176,9909.306774501321,24967.73437113267,461.78938037823065
0.21888666208535618,0.020068394741844797,0.007717204234275331,0.5054169638974272,0.4501168940487342,9909.306774501321,24967.73437113267,461.78938037823065
0.2701881335712575,0.16885182968750181,0.012000798133272404,0.783408214536662,0.7340108986708285,9909.306774501321,24967.73437113267,461.78938037823065
